Cell.ID..,05G203100 Cytoplasm transcript density,17G195900 Cytoplasm Transcript Density,Cytoplasm Trans Density,Bact
2599,0,0,4.33266E-05,non-infected
2407,4.31798E-05,0,4.31798E-05,non-infected
1053,4.30311E-05,0,4.30311E-05,non-infected
2401,4.28321E-05,0,4.28321E-05,non-infected
204,0.000277535,0,4.26976E-05,non-infected
1630,0,0,4.25931E-05,non-infected
1445,0,0,4.22529E-05,non-infected
2510,0,0,4.21923E-05,non-infected
2035,0,0,4.20186E-05,non-infected
1638,0,0,4.19094E-05,non-infected
1376,0,0,4.17589E-05,non-infected
1923,0,0,4.16095E-05,non-infected
317,0.000268312,0,4.12788E-05,non-infected
2259,0,0,4.12014E-05,non-infected
1697,0,0,4.11929E-05,non-infected
2623,0,0,4.11929E-05,non-infected
2651,0,0,4.10874E-05,non-infected
822,0,2.04893E-05,4.09786E-05,non-infected
1771,1.74691E-05,0,4.07612E-05,non-infected
2149,0,0,4.05852E-05,non-infected
2243,0,0,4.04013E-05,non-infected
1974,0,0,4.03779E-05,non-infected
2219,0,0,4.01962E-05,non-infected
258,0,0,4.01735E-05,non-infected
2199,0,0,4.01188E-05,non-infected
2788,0,0,3.98867E-05,non-infected
320,0,0,3.98253E-05,non-infected
191,0,0.000517557,3.98121E-05,non-infected
1394,0,0.000119019,3.96731E-05,non-infected
2562,0,0,3.9571E-05,non-infected
2265,0,0,3.93618E-05,non-infected
2764,0,0,3.93078E-05,non-infected
1629,0,0,3.88229E-05,non-infected
284,0,0,3.87792E-05,non-infected
2780,0,0,3.87267E-05,non-infected
586,0,7.73126E-06,3.86563E-05,non-infected
1737,0,0,3.85594E-05,non-infected
2114,0,1.92252E-05,3.84504E-05,non-infected
2855,0,0,3.82402E-05,non-infected
2071,0,0,3.81461E-05,non-infected
2671,0,0,3.79896E-05,non-infected
2301,0,0,3.78566E-05,non-infected
2834,0,0,3.77736E-05,non-infected
1352,0,0,3.68252E-05,non-infected
33,0,0,3.67451E-05,non-infected
101,0,0,3.64345E-05,non-infected
2052,0,0,3.63253E-05,non-infected
2802,1.80695E-05,0,3.61389E-05,non-infected
2415,0,0,3.6049E-05,non-infected
160,0,0,3.59305E-05,non-infected
2634,0,3.58912E-05,3.58912E-05,non-infected
12,0,0,3.58307E-05,non-infected
2339,1.7915E-05,0,3.58301E-05,non-infected
1402,0,0,3.5736E-05,non-infected
192,0,0,3.5629E-05,non-infected
2015,0,0,3.5572E-05,non-infected
1532,0,0,3.5487E-05,non-infected
276,0,0,3.54591E-05,non-infected
2741,0,0,3.52771E-05,non-infected
2693,0,0,3.52435E-05,non-infected
2863,0,0,3.52386E-05,non-infected
335,0,0,3.49382E-05,non-infected
2491,0,0,3.48099E-05,non-infected
2005,0,0,3.47108E-05,non-infected
2605,0,0,3.4395E-05,non-infected
478,3.43359E-05,0,3.43359E-05,non-infected
1962,0,0,3.42753E-05,non-infected
2609,0,8.5552E-06,3.42208E-05,non-infected
2535,8.55373E-05,0,3.42149E-05,non-infected
2532,0,0,3.42056E-05,non-infected
2614,0,0,3.41408E-05,non-infected
2641,3.40774E-05,0,3.40774E-05,non-infected
379,0,0,3.40634E-05,non-infected
2933,0,0,3.40182E-05,non-infected
166,0,0,3.38874E-05,non-infected
2588,0,0,3.38707E-05,non-infected
2380,0,0,3.37412E-05,non-infected
2809,0,0,3.37075E-05,non-infected
763,0,0,3.36479E-05,non-infected
442,3.36327E-05,3.36327E-05,3.36327E-05,non-infected
2761,0,0,3.35785E-05,non-infected
2526,0.00046961,0,3.35435E-05,non-infected
1010,0,0,3.34784E-05,non-infected
1017,0,1.67271E-05,3.34541E-05,non-infected
22,0,0,3.33031E-05,non-infected
2621,0,0,3.32779E-05,non-infected
2067,0,6.59735E-06,3.29868E-05,non-infected
2615,0.000392452,0,3.27043E-05,non-infected
386,0,0,3.26211E-05,non-infected
2464,1.62737E-05,0,3.25473E-05,non-infected
135,0,0,3.24233E-05,non-infected
393,0,1.61587E-05,3.23175E-05,non-infected
70,0,0,3.20343E-05,non-infected
2848,0,0,3.19315E-05,non-infected
2101,0,0,3.17269E-05,non-infected
2118,0,0,3.17168E-05,non-infected
272,1.58353E-05,3.16706E-05,3.16706E-05,non-infected
1869,0,0,3.15846E-05,non-infected
1687,0,0,3.13657E-05,non-infected
1307,6.22587E-05,0,3.11294E-05,non-infected
1675,0,0,3.11042E-05,non-infected
1236,0,0,3.10887E-05,non-infected
555,0,0,3.10496E-05,non-infected
299,0,0,3.09575E-05,non-infected
125,0,0,3.08461E-05,non-infected
1763,0,0,3.07544E-05,non-infected
2606,0,0,3.07399E-05,non-infected
2717,1.0201E-05,0,3.06029E-05,non-infected
161,0,0,3.04155E-05,non-infected
1698,0,0,3.0337E-05,non-infected
319,3.02645E-05,0,3.02645E-05,non-infected
569,0,0,3.01941E-05,non-infected
1026,0.000301905,0,3.01905E-05,non-infected
544,0,0,2.99459E-05,non-infected
2214,0,0,2.99347E-05,non-infected
1665,0,0,2.95168E-05,non-infected
2167,0,0,2.93818E-05,non-infected
1693,4.86921E-06,0,2.92153E-05,non-infected
2295,0,0,2.9074E-05,non-infected
157,9.66417E-06,1.93283E-05,2.89925E-05,non-infected
2894,2.87778E-05,0,2.87778E-05,non-infected
74,0,0,2.84463E-05,non-infected
2740,0,0,2.83575E-05,non-infected
455,0,0,2.82418E-05,non-infected
2707,0,0,2.79014E-05,non-infected
2540,0,0,2.77123E-05,non-infected
804,0,0,2.75507E-05,non-infected
63,0,0,2.74876E-05,non-infected
296,8.2113E-05,0,2.7371E-05,non-infected
148,0,0,2.66035E-05,non-infected
1433,0,0,2.63873E-05,non-infected
2931,0,0,2.63428E-05,non-infected
2908,0,0,2.62867E-05,non-infected
2889,0,0,2.62458E-05,non-infected
2384,0,0,2.61794E-05,non-infected
2311,0,0,2.61169E-05,non-infected
2684,3.906E-05,0,2.604E-05,non-infected
2594,0,0,2.60247E-05,non-infected
2901,0,0,2.59845E-05,non-infected
2459,0,0,2.58746E-05,non-infected
2865,0,0,2.55271E-05,non-infected
539,0,0,2.53222E-05,non-infected
2330,0,0,2.49041E-05,non-infected
750,0,1.22112E-05,2.44224E-05,non-infected
1555,0,0,2.44093E-05,non-infected
1559,0,0,2.43665E-05,non-infected
2683,0,0,2.41435E-05,non-infected
2610,0.000217276,0,2.41418E-05,non-infected
2144,0,0,2.39345E-05,non-infected
1528,0,0,2.39252E-05,non-infected
2768,0.000107181,0,2.3818E-05,non-infected
2843,0,0,2.35449E-05,non-infected
2774,0,0,2.35001E-05,non-infected
308,2.3439E-05,0,2.3439E-05,non-infected
1079,0,0,2.33272E-05,non-infected
2686,0,0,2.31054E-05,non-infected
2410,0,0,2.30835E-05,non-infected
49,0,0,2.30417E-05,non-infected
1420,0,0,2.2899E-05,non-infected
480,0,0,2.27744E-05,non-infected
2619,0,0,2.24553E-05,non-infected
2318,0,0,2.24336E-05,non-infected
2680,0,0,2.23274E-05,non-infected
2830,2.22437E-05,0,2.22437E-05,non-infected
1980,0,0,2.21195E-05,non-infected
2519,0,0,2.19954E-05,non-infected
177,0,0,2.1937E-05,non-infected
129,0,0,2.18828E-05,non-infected
2805,4.33299E-05,0,2.1665E-05,non-infected
2903,2.15782E-05,0,2.15782E-05,non-infected
2821,0,0,2.13931E-05,non-infected
1728,0,0,2.13052E-05,non-infected
2203,0,0,2.12974E-05,non-infected
124,0,0,2.09205E-05,non-infected
2711,0,0,2.08755E-05,non-infected
1792,0,0,2.07228E-05,non-infected
859,0,0,2.06629E-05,non-infected
410,0,0,2.04357E-05,non-infected
2497,1.01835E-05,0,2.0367E-05,non-infected
1993,0,0,2.0308E-05,non-infected
2282,0,0,2.02712E-05,non-infected
2877,4.03788E-05,0,2.01894E-05,non-infected
532,0,0,2.01721E-05,non-infected
39,0,0,2.00763E-05,non-infected
397,0,0,2.00757E-05,non-infected
1610,0,0,2.00389E-05,non-infected
332,0,0,1.99952E-05,non-infected
15,0,0,1.98574E-05,non-infected
2226,0,0,1.97597E-05,non-infected
602,0,0,1.96198E-05,non-infected
2883,0,0,1.94167E-05,non-infected
183,0,0,1.93409E-05,non-infected
372,0,0,1.92723E-05,non-infected
2907,0,0,1.9132E-05,non-infected
2127,0,0,1.90938E-05,non-infected
229,0,0,1.90647E-05,non-infected
1461,0.000152433,0,1.90542E-05,non-infected
737,0,0,1.90382E-05,non-infected
2607,0,0,1.89647E-05,non-infected
1005,0,0,1.89165E-05,non-infected
2785,0,0,1.89143E-05,non-infected
2804,0,0,1.86726E-05,non-infected
2509,0,0,1.85379E-05,non-infected
2840,5.29308E-06,0,1.85258E-05,non-infected
2039,0,0,1.85086E-05,non-infected
2585,1.84952E-05,0,1.84952E-05,non-infected
240,0.000127959,0,1.82799E-05,non-infected
2875,1.82385E-05,0,1.82385E-05,non-infected
2682,0,0,1.79685E-05,non-infected
110,0,0,1.79276E-05,non-infected
2302,0,0,1.78926E-05,non-infected
2919,0,0,1.76438E-05,non-infected
2176,0,0,1.76072E-05,non-infected
2513,0,0,1.73717E-05,non-infected
2557,0,0,1.73316E-05,non-infected
2538,0,0,1.72184E-05,non-infected
1870,0,0,1.71616E-05,non-infected
2129,0,0,1.69512E-05,non-infected
2395,4.18982E-05,0,1.67593E-05,non-infected
1020,0,0,1.67591E-05,non-infected
2756,0,0,1.67033E-05,non-infected
430,4.99077E-05,0,1.66359E-05,non-infected
230,0,0,1.66232E-05,non-infected
2083,0,0,1.6255E-05,non-infected
2831,1.08192E-05,0,1.62288E-05,non-infected
1264,0,0,1.61962E-05,non-infected
2618,0,0,1.61431E-05,non-infected
2343,0,0,1.60854E-05,non-infected
45,0,0,1.60834E-05,non-infected
2935,0,0,1.59271E-05,non-infected
2161,0,0,1.59208E-05,non-infected
2813,1.59089E-05,0,1.59089E-05,non-infected
445,2.3686E-05,7.89534E-06,1.57907E-05,non-infected
2451,0,7.86052E-06,1.5721E-05,non-infected
2927,0,0,1.56944E-05,non-infected
1929,0,0,1.56569E-05,non-infected
2037,4.63092E-05,0,1.54364E-05,non-infected
172,1.53672E-05,0,1.53672E-05,non-infected
2248,1.52406E-05,0,1.52406E-05,non-infected
1894,0,7.56464E-06,1.51293E-05,non-infected
82,0,0,1.50948E-05,non-infected
2769,2.96244E-05,0,1.48122E-05,non-infected
2452,4.40775E-05,0,1.46925E-05,non-infected
625,0,0,1.46022E-05,non-infected
1937,4.85968E-06,0,1.4579E-05,non-infected
2387,0,0,1.44756E-05,non-infected
1817,1.44691E-05,0,1.44691E-05,non-infected
127,0,0,1.44171E-05,non-infected
75,0,0,1.43328E-05,non-infected
2884,0,2.38694E-06,1.43217E-05,non-infected
2430,0,0,1.43141E-05,non-infected
2095,0,0,1.42552E-05,non-infected
2694,0,0,1.4174E-05,non-infected
144,0,0,1.40592E-05,non-infected
2211,0,0,1.39858E-05,non-infected
2881,1.35435E-05,0,1.35435E-05,non-infected
29,0,0,1.34E-05,non-infected
1149,0,0,1.32059E-05,non-infected
4,0,0,1.31463E-05,non-infected
1960,0,0,1.31222E-05,non-infected
53,4.57672E-05,0,1.30763E-05,non-infected
925,0,0,1.30507E-05,non-infected
460,0,0,1.30477E-05,non-infected
1136,0,0,1.30054E-05,non-infected
31,0,0,1.29471E-05,non-infected
2759,0,0,1.2643E-05,non-infected
566,0,0,1.25456E-05,non-infected
77,0,0,1.24606E-05,non-infected
2564,0,0,1.20006E-05,non-infected
220,0.000142305,0,1.18587E-05,non-infected
2420,0,0,1.17787E-05,non-infected
2576,1.15992E-05,0,1.15992E-05,non-infected
2687,0,0,1.15574E-05,non-infected
2925,0,0,1.15495E-05,non-infected
2860,0,0,1.15072E-05,non-infected
2833,0,0,1.14551E-05,non-infected
2864,1.13001E-05,0,1.13001E-05,non-infected
2636,2.25866E-05,0,1.12933E-05,non-infected
2559,0,0,1.10494E-05,non-infected
1910,0,0,1.09271E-05,non-infected
2850,0,0,1.08867E-05,non-infected
1168,0,0,1.05735E-05,non-infected
2920,0,0,1.04659E-05,non-infected
288,0.000319055,0,1.02921E-05,non-infected
2734,0,0,1.02E-05,non-infected
2859,0,0,1.01537E-05,non-infected
2773,0,0,9.93532E-06,non-infected
2534,0,0,9.80504E-06,non-infected
2471,2.93997E-05,0,9.79989E-06,non-infected
2281,4.88155E-06,0,9.7631E-06,non-infected
38,0,3.21131E-06,9.63394E-06,non-infected
2249,0,0,9.60384E-06,non-infected
2797,9.34335E-06,0,9.34335E-06,non-infected
260,9.2854E-05,0,9.2854E-06,non-infected
2020,0,0,9.06446E-06,non-infected
733,0,0,9.04216E-06,non-infected
67,0,0,8.93839E-06,non-infected
73,0,0,8.9052E-06,non-infected
2637,8.69406E-06,0,8.69406E-06,non-infected
2729,0,0,8.40492E-06,non-infected
2753,1.68032E-05,0,8.4016E-06,non-infected
2836,4.12507E-06,0,8.25014E-06,non-infected
2274,0,0,8.16233E-06,non-infected
2486,0,8.02452E-06,8.02452E-06,non-infected
458,0,0,7.97041E-06,non-infected
2709,0,0,7.77309E-06,non-infected
114,0,0,7.75086E-06,non-infected
2370,3.80529E-05,0,7.61058E-06,non-infected
2879,1.47838E-06,1.47838E-06,7.39189E-06,non-infected
1240,0,0,7.14842E-06,non-infected
888,0,0,7.09436E-06,non-infected
2811,0,0,6.98436E-06,non-infected
742,0,0,6.79958E-06,non-infected
2789,0,3.38043E-06,6.76087E-06,non-infected
1822,0,0,6.45891E-06,non-infected
802,0,0,6.35534E-06,non-infected
2870,0,0,6.31556E-06,non-infected
87,0,0,5.88776E-06,non-infected
13,0,0,5.88491E-06,non-infected
2548,0,0,5.72125E-06,non-infected
2790,0,0,5.58968E-06,non-infected
1023,0,0,5.55787E-06,non-infected
2128,1.58606E-05,0,5.28687E-06,non-infected
851,4.65469E-06,0,4.65469E-06,non-infected
2,0,0,4.58577E-06,non-infected
2179,0,0,2.40558E-06,non-infected
3,0,0,0,non-infected
5,0,0,0,non-infected
6,0,0,0,non-infected
7,0,0,0,non-infected
8,0,0,0,non-infected
9,0,0,0,non-infected
10,7.11764E-06,0,0,non-infected
11,0,1.08637E-05,0,non-infected
14,4.56621E-05,0,0,non-infected
16,0,0,0,non-infected
17,0,0,0,non-infected
18,0,0,0,non-infected
19,0,0,0,non-infected
20,0,0,0,non-infected
21,0,0,0,non-infected
23,0,0,0,non-infected
24,0,0,0,non-infected
25,0,0,0,non-infected
26,0,0,0,non-infected
27,0,0,0,non-infected
28,0,0,0,non-infected
30,0,0,0,non-infected
32,0,0,0,non-infected
34,0,0,0,non-infected
35,0,0,0,non-infected
36,0,0,0,non-infected
37,0,0,0,non-infected
40,0,0,0,non-infected
41,0,0,0,non-infected
42,0,0,0,non-infected
43,0,0,0,non-infected
46,0,2.59141E-05,0,non-infected
47,0,5.35418E-05,0,non-infected
48,0,0,0,non-infected
50,0,0,0,non-infected
51,0,0,0,non-infected
52,0,0,0,non-infected
54,0,0,0,non-infected
55,0,0,0,non-infected
56,0,0,0,non-infected
57,0,0,0,non-infected
59,0,0,0,non-infected
60,0,0,0,non-infected
61,0,0,0,non-infected
62,0,0,0,non-infected
64,0,0,0,non-infected
65,0,0,0,non-infected
66,0,7.88774E-06,0,non-infected
68,0,0,0,non-infected
69,0,0,0,non-infected
71,0,0,0,non-infected
72,0,0,0,non-infected
76,0,0,0,non-infected
78,0,0,0,non-infected
79,0,0,0,non-infected
80,3.04637E-05,0,0,non-infected
81,0,0,0,non-infected
83,0,0,0,non-infected
84,0,0,0,non-infected
85,0,0,0,non-infected
88,0,0,0,non-infected
89,0,0,0,non-infected
90,0,0,0,non-infected
91,0,0,0,non-infected
92,0,0,0,non-infected
93,0,0,0,non-infected
94,0,0,0,non-infected
95,0,0,0,non-infected
97,0,0,0,non-infected
98,0,0,0,non-infected
99,0,0,0,non-infected
102,0,0,0,non-infected
103,0,0,0,non-infected
104,0,0,0,non-infected
105,0,0,0,non-infected
107,0.000329538,0,0,non-infected
109,0,0,0,non-infected
111,0,0,0,non-infected
112,0,0,0,non-infected
113,0,0,0,non-infected
115,0,0,0,non-infected
116,0,0,0,non-infected
119,0,0,0,non-infected
120,0,0,0,non-infected
123,0,0,0,non-infected
126,0,0,0,non-infected
128,0,0,0,non-infected
131,0,0,0,non-infected
134,0,0,0,non-infected
136,0,0,0,non-infected
137,0,0,0,non-infected
138,0,2.48589E-05,0,non-infected
139,0,0,0,non-infected
140,0,0,0,non-infected
141,0.000114403,0,0,non-infected
142,0,0,0,non-infected
143,0,0,0,non-infected
145,0,2.34654E-05,0,non-infected
146,0,0,0,non-infected
147,3.63531E-05,0,0,non-infected
149,0,0,0,non-infected
151,0,0,0,non-infected
152,0,0,0,non-infected
153,0.000101415,0,0,non-infected
154,0,0,0,non-infected
155,0.000191975,0,0,non-infected
156,0,7.6333E-05,0,non-infected
158,0,1.00773E-05,0,non-infected
159,4.35863E-05,0,0,non-infected
162,0,0,0,non-infected
163,0,0,0,non-infected
164,0,0,0,non-infected
165,0,0,0,non-infected
167,0,0,0,non-infected
168,0,0,0,non-infected
176,0,0,0,non-infected
178,0,0,0,non-infected
180,9.84979E-05,0,0,non-infected
182,0,0,0,non-infected
184,3.61981E-05,0,0,non-infected
186,2.37327E-05,0,0,non-infected
189,5.26593E-05,0,0,non-infected
195,0,0,0,non-infected
196,0,0,0,non-infected
197,0.001475797,0,0,non-infected
201,9.84866E-05,0,0,non-infected
202,0,1.57107E-05,0,non-infected
203,0,0,0,non-infected
206,0,0,0,non-infected
208,0,0,0,non-infected
211,0,0,0,non-infected
212,0,0,0,non-infected
213,5.86837E-05,0,0,non-infected
215,7.59186E-05,0,0,non-infected
218,0,0,0,non-infected
226,0,0,0,non-infected
231,0,0,0,non-infected
232,0,0,0,non-infected
235,0,0,0,non-infected
238,0,0,0,non-infected
239,0,0,0,non-infected
242,0,0,0,non-infected
243,0,0,0,non-infected
248,5.47945E-05,0,0,non-infected
249,0,0,0,non-infected
253,0,0,0,non-infected
257,2.92869E-05,0,0,non-infected
259,4.59348E-05,0,0,non-infected
262,2.49613E-05,0.000124807,0,non-infected
263,3.82321E-05,0,0,non-infected
265,0,0,0,non-infected
267,4.55716E-05,0,0,non-infected
269,0,0,0,non-infected
278,0,0,0,non-infected
279,1.61348E-05,0,0,non-infected
286,0,0,0,non-infected
287,0,0,0,non-infected
295,3.51753E-05,0,0,non-infected
297,4.95135E-05,0,0,non-infected
298,0,0,0,non-infected
300,0.000193307,0.00028996,0,non-infected
301,0,0,0,non-infected
312,0,0,0,non-infected
313,0,0,0,non-infected
314,0,0,0,non-infected
318,0.000201637,0,0,non-infected
323,0,0,0,non-infected
324,3.51593E-05,0,0,non-infected
330,0,0,0,non-infected
342,4.16684E-05,0,0,non-infected
344,0,0,0,non-infected
346,0,4.49095E-05,0,non-infected
347,0,0,0,non-infected
348,1.11914E-05,0,0,non-infected
349,7.67018E-05,0,0,non-infected
350,4.9955E-05,0,0,non-infected
351,0.00021263,0,0,non-infected
354,0.000520193,0,0,non-infected
355,0,0,0,non-infected
359,0,0,0,non-infected
361,0,0,0,non-infected
363,0,0,0,non-infected
364,0,1.55674E-05,0,non-infected
371,0,0,0,non-infected
389,0,0,0,non-infected
392,0,0,0,non-infected
395,0,0,0,non-infected
404,0,0,0,non-infected
409,0,0,0,non-infected
412,0,0,0,non-infected
415,0,0,0,non-infected
418,0,0,0,non-infected
424,0,0,0,non-infected
426,0,0,0,non-infected
432,0,0,0,non-infected
447,0,0,0,non-infected
449,0,0,0,non-infected
451,0,0,0,non-infected
459,0,0,0,non-infected
474,0,0,0,non-infected
479,0.000408288,0,0,non-infected
484,0,0,0,non-infected
488,0,0,0,non-infected
506,0,0,0,non-infected
516,0,0,0,non-infected
519,0.000460059,0,0,non-infected
525,0,0,0,non-infected
529,0,0.000200013,0,non-infected
531,0,0,0,non-infected
534,0,0,0,non-infected
537,0,0,0,non-infected
552,0,0,0,non-infected
563,0,0,0,non-infected
565,0,0,0,non-infected
575,0,0,0,non-infected
592,0,0,0,non-infected
601,0,0,0,non-infected
605,0,0,0,non-infected
623,0,0,0,non-infected
624,0,0,0,non-infected
629,0,0,0,non-infected
640,0,0,0,non-infected
642,0,0,0,non-infected
647,0,0,0,non-infected
648,0,0,0,non-infected
660,0,0,0,non-infected
673,0,0.000149337,0,non-infected
675,0,0,0,non-infected
681,0,0,0,non-infected
684,0,0,0,non-infected
687,0,0,0,non-infected
709,0,0,0,non-infected
754,0,0,0,non-infected
755,0,0,0,non-infected
786,0,0,0,non-infected
790,0,0,0,non-infected
837,0,0,0,non-infected
844,0,0,0,non-infected
861,0,0,0,non-infected
868,0,0,0,non-infected
873,0,0,0,non-infected
894,0,0,0,non-infected
898,1.22023E-05,0,0,non-infected
908,0,0,0,non-infected
920,0,0,0,non-infected
938,0,0,0,non-infected
939,0,0,0,non-infected
945,0,0,0,non-infected
959,2.15568E-05,0,0,non-infected
961,0,0,0,non-infected
963,0.000209776,0,0,non-infected
964,0,0,0,non-infected
967,3.64684E-05,0,0,non-infected
969,0,0,0,non-infected
971,0,0,0,non-infected
976,0,0,0,non-infected
1002,0,0,0,non-infected
1008,0,0,0,non-infected
1035,0,0,0,non-infected
1087,1.92389E-05,0,0,non-infected
1140,0,0,0,non-infected
1214,0,0,0,non-infected
1230,5.77995E-06,0,0,non-infected
1260,0,1.59228E-05,0,non-infected
1280,0,0,0,non-infected
1294,0,0,0,non-infected
1310,0,0,0,non-infected
1322,0,0,0,non-infected
1325,0,0,0,non-infected
1331,0,0,0,non-infected
1337,0,0,0,non-infected
1349,1.8315E-05,0,0,non-infected
1357,0,0,0,non-infected
1359,0,0,0,non-infected
1360,0,0,0,non-infected
1364,0,0,0,non-infected
1374,1.72203E-05,0,0,non-infected
1375,0,0,0,non-infected
1385,0,0,0,non-infected
1392,0,0,0,non-infected
1407,0,0,0,non-infected
1410,1.47567E-05,0,0,non-infected
1414,0,0,0,non-infected
1415,0,0,0,non-infected
1421,0,0,0,non-infected
1427,1.80999E-05,0,0,non-infected
1462,0,0,0,non-infected
1468,7.03136E-05,0,0,non-infected
1472,0,0,0,non-infected
1482,0,0,0,non-infected
1492,0,0,0,non-infected
1508,0,1.86154E-05,0,non-infected
1518,0,0,0,non-infected
1541,0,0,0,non-infected
1551,0,0,0,non-infected
1557,0,0,0,non-infected
1563,0,0,0,non-infected
1574,0,0,0,non-infected
1578,0,0,0,non-infected
1587,0,0,0,non-infected
1594,0,0,0,non-infected
1596,0,0,0,non-infected
1602,0,0,0,non-infected
1617,0,0,0,non-infected
1622,0,0,0,non-infected
1627,0,0,0,non-infected
1650,0,0,0,non-infected
1653,0,0,0,non-infected
1655,0,0,0,non-infected
1657,0,0,0,non-infected
1662,0,0,0,non-infected
1664,8.18264E-05,0,0,non-infected
1667,0,0,0,non-infected
1672,0,0,0,non-infected
1676,0,0,0,non-infected
1677,0,0,0,non-infected
1686,0,0,0,non-infected
1704,0,0,0,non-infected
1706,0.000156826,0,0,non-infected
1719,0,0,0,non-infected
1721,4.64339E-05,0,0,non-infected
1730,0,0,0,non-infected
1731,0,0,0,non-infected
1738,1.82966E-05,0,0,non-infected
1747,0,0,0,non-infected
1750,3.43242E-05,0,0,non-infected
1752,0,0,0,non-infected
1765,0,0,0,non-infected
1770,0,0,0,non-infected
1774,0,0,0,non-infected
1790,0,0,0,non-infected
1791,0,0,0,non-infected
1794,5.57724E-05,0,0,non-infected
1805,0,0,0,non-infected
1815,0,0,0,non-infected
1827,0,0,0,non-infected
1830,0,0,0,non-infected
1835,0,0,0,non-infected
1836,0,0,0,non-infected
1845,3.86444E-05,0,0,non-infected
1854,2.92509E-05,0,0,non-infected
1855,0,0,0,non-infected
1859,0,0,0,non-infected
1873,0,0,0,non-infected
1885,0,0,0,non-infected
1887,0,0,0,non-infected
1896,0,0,0,non-infected
1897,0,0,0,non-infected
1898,0,0,0,non-infected
1902,0,0,0,non-infected
1908,0,0,0,non-infected
1913,0,0,0,non-infected
1915,0,0,0,non-infected
1919,0,0,0,non-infected
1921,0,0,0,non-infected
1931,0,0,0,non-infected
1942,0,0,0,non-infected
1943,0,0,0,non-infected
1944,0,0,0,non-infected
1950,0,0,0,non-infected
1951,0,0.000332179,0,non-infected
1956,0,0,0,non-infected
1968,0,0,0,non-infected
1978,0,0,0,non-infected
1979,0,0,0,non-infected
1983,0,0,0,non-infected
1985,0,0,0,non-infected
1990,0,0,0,non-infected
1998,0,2.46093E-05,0,non-infected
2000,0,0,0,non-infected
2004,0,0,0,non-infected
2006,0,0,0,non-infected
2008,0.000396563,0,0,non-infected
2017,0,0,0,non-infected
2024,0,0.000133529,0,non-infected
2029,0,0,0,non-infected
2030,0,0,0,non-infected
2034,0,0,0,non-infected
2043,0,0,0,non-infected
2070,0,0,0,non-infected
2072,0,0,0,non-infected
2074,0,0,0,non-infected
2076,5.75672E-05,0,0,non-infected
2081,0,0,0,non-infected
2084,0,0,0,non-infected
2085,0,0,0,non-infected
2096,0,0,0,non-infected
2100,0,0,0,non-infected
2102,0,0,0,non-infected
2103,0,0,0,non-infected
2117,0,0,0,non-infected
2122,0,0,0,non-infected
2125,0,0,0,non-infected
2130,0,0,0,non-infected
2131,0,0,0,non-infected
2134,0,0,0,non-infected
2138,0,0,0,non-infected
2143,0,0,0,non-infected
2146,0.000202621,0,0,non-infected
2155,0,0,0,non-infected
2159,0,0,0,non-infected
2160,0,0,0,non-infected
2164,0.000151573,0,0,non-infected
2165,0,1.75049E-05,0,non-infected
2168,0,0,0,non-infected
2177,0,0,0,non-infected
2182,0,0,0,non-infected
2186,0,0,0,non-infected
2187,0,0,0,non-infected
2189,0,0,0,non-infected
2191,0,0,0,non-infected
2192,0,0,0,non-infected
2202,0,0,0,non-infected
2204,0,0,0,non-infected
2205,0,0,0,non-infected
2208,2.25561E-05,0,0,non-infected
2212,0,0,0,non-infected
2217,0,0,0,non-infected
2218,0,0,0,non-infected
2229,0,0,0,non-infected
2230,3.16511E-05,0,0,non-infected
2238,0,0,0,non-infected
2244,5.98623E-05,0,0,non-infected
2255,0,0,0,non-infected
2257,0,0,0,non-infected
2260,0,0,0,non-infected
2261,0,0,0,non-infected
2267,0,0,0,non-infected
2269,0,0,0,non-infected
2271,1.25537E-05,0,0,non-infected
2273,0,0,0,non-infected
2279,0,0,0,non-infected
2287,0,0,0,non-infected
2289,0,0,0,non-infected
2292,0,0,0,non-infected
2296,0,0,0,non-infected
2297,0,0,0,non-infected
2298,0,0,0,non-infected
2304,3.07088E-05,0,0,non-infected
2305,0,0,0,non-infected
2306,0,0,0,non-infected
2307,0,0,0,non-infected
2317,8.01154E-05,0,0,non-infected
2323,1.19427E-05,1.19427E-05,0,non-infected
2326,0,2.16535E-05,0,non-infected
2327,5.51283E-05,0,0,non-infected
2328,0,0,0,non-infected
2329,0,0,0,non-infected
2332,0,0,0,non-infected
2334,0,0,0,non-infected
2335,0,0,0,non-infected
2336,2.47838E-05,0,0,non-infected
2337,2.03118E-05,0,0,non-infected
2338,2.36574E-05,0,0,non-infected
2344,0,0,0,non-infected
2346,4.83115E-05,0,0,non-infected
2350,0,0,0,non-infected
2351,0,0,0,non-infected
2352,0,0,0,non-infected
2354,0,0,0,non-infected
2356,0,0,0,non-infected
2357,0,0,0,non-infected
2365,0,0,0,non-infected
2366,0,0,0,non-infected
2372,0,0,0,non-infected
2374,1.2252E-05,0,0,non-infected
2375,0,0,0,non-infected
2376,0,0,0,non-infected
2379,0,3.33133E-05,0,non-infected
2381,0,0,0,non-infected
2382,0,0,0,non-infected
2385,0,0,0,non-infected
2386,0,0,0,non-infected
2389,0,0,0,non-infected
2391,0,0,0,non-infected
2393,0,0,0,non-infected
2394,0,0,0,non-infected
2396,0,0,0,non-infected
2397,0,0,0,non-infected
