ndimage_cellID,x0,x1,y0,y1,length,height,total_area,nuclei_area,cyto_area,c2t_area_ratio,nuclei_volume,cyto_volume,total_volume,number_nuclei,orig_comX,orig_comY,ndimage_comX,ndimage_comY,orig_cellID
1582,3600,4192,9153,9617,592,464,146422,294,146128,0.997992105011542,9426,5993876,6003302,0,3885.24,9384.29,3884.97,9383.58,1583
1583,7023,7175,9158,9407,152,249,23282,0,23282,1.0,0,954562,954562,0,7093.82,9295.57,7093.39,9294.92,1584
1585,8745,9032,9163,9538,287,375,65245,2568,62677,0.9606406621197028,35952,2639093,2675045,1,8892.29,9353.82,8891.53,9353.15,1586
1587,9014,9277,9175,9545,263,370,61052,0,61052,1.0,0,2503132,2503132,0,9134.52,9353.79,9134.05,9353.38,1588
1588,9895,10186,9175,9443,291,268,57233,0,57233,1.0,0,2346553,2346553,0,10032.94,9305.93,10032.57,9305.38,1589
1589,11280,11785,9179,9715,505,536,151984,6333,145651,0.9583311401200126,139326,6092018,6231344,1,11531.09,9438.06,11530.52,9437.61,1590
1590,8374,8792,9181,9671,418,490,106481,0,106481,1.0,0,4365721,4365721,0,8604.11,9419.59,8603.34,9419.45,1591
1591,5640,5923,9187,9669,283,482,71769,0,71769,1.0,0,2942529,2942529,0,5779.5,9403.33,5778.96,9403.08,1593
1594,9252,9505,9195,9469,253,274,43268,0,43268,1.0,0,1773988,1773988,0,9385.53,9324.18,9384.97,9323.8,1595
1596,9400,9899,9196,9695,499,499,143702,2701,141001,0.981204158606004,37814,5853968,5891782,1,9633.24,9436.92,9632.83,9436.34,1597
1598,14124,14603,9206,9473,479,267,58478,0,58478,1.0,0,2397598,2397598,0,14340.66,9353.11,14340.43,9352.63,1599
1600,5757,6313,9219,9834,556,615,168871,5576,163295,0.966980713088689,150552,6773159,6923711,1,6012.24,9510.0,6011.81,9509.54,1601
1604,10740,11148,9239,9605,408,366,97474,0,97474,1.0,0,3996434,3996434,0,10951.99,9395.99,10951.47,9395.72,1605
1606,6942,7532,9243,9909,590,666,203107,0,203107,1.0,0,8327387,8327387,0,7250.34,9564.09,7249.61,9563.84,1607
1611,10543,10758,9257,9451,215,194,25308,0,25308,1.0,0,1037628,1037628,0,10674.4,9357.79,10673.52,9357.26,1612
1612,4500,4937,9261,9797,437,536,160955,1273,159682,0.9920909570998104,51102,6548053,6599155,1,4702.83,9509.33,4702.31,9508.87,1613
1613,12015,12530,9268,9829,515,561,171763,0,171763,1.0,0,7042283,7042283,0,12297.3,9550.15,12296.61,9549.51,1614
1614,11737,12108,9270,9644,371,374,86847,0,86847,1.0,0,3560727,3560727,0,11922.21,9454.05,11921.78,9453.64,1615
1619,6459,6798,9306,9806,339,500,98831,6700,92131,0.9322075057421254,80400,3971671,4052071,1,6607.34,9524.34,6606.78,9524.27,1620
1620,13939,14247,9312,9621,308,309,62376,556,61820,0.9910863152494548,13344,2544072,2557416,0,14083.26,9463.56,14082.87,9463.04,1621
1622,8221,8495,9322,9580,274,258,48872,0,48872,1.0,0,2003752,2003752,0,8353.32,9452.74,8353.07,9452.07,1623
1624,6587,7021,9328,9924,434,596,131970,6399,125571,0.9515117072061832,172773,5237997,5410770,1,6803.38,9634.99,6803.09,9634.41,1624
1625,10035,10253,9334,9544,218,210,25094,0,25094,1.0,0,1028854,1028854,0,10155.74,9442.23,10155.04,9441.68,1626
1626,3876,4406,9336,9921,530,585,169566,3728,165838,0.97801446044608,29824,6922382,6952206,1,4118.94,9618.31,4118.51,9617.94,1628
1630,5377,5718,9343,9760,341,417,97841,3132,94709,0.967988879917417,97092,3914389,4011481,1,5553.95,9552.57,5553.42,9552.11,1631
1631,9751,9978,9348,9614,227,266,32089,0,32089,1.0,0,1315649,1315649,0,9854.52,9475.16,9854.16,9474.82,1632
1636,10474,10791,9375,9681,317,306,70303,0,70303,1.0,0,2882423,2882423,0,10625.34,9536.31,10624.85,9535.74,1637
1639,6252,6492,9381,9835,240,454,79906,0,79906,1.0,0,3276146,3276146,0,6374.09,9609.6,6373.54,9609.06,1641
1640,12689,13031,9381,9809,342,428,80374,1628,78746,0.9797446935576182,66748,3228586,3295334,1,12869.4,9608.34,12868.74,9607.78,1640
1641,11081,11409,9385,9681,328,296,61329,2322,59007,0.962138629359683,37152,2477337,2514489,1,11254.49,9528.06,11253.88,9527.57,1642
1643,13341,13843,9389,9848,502,459,120205,0,120205,1.0,0,4928405,4928405,0,13592.51,9602.78,13592.14,9602.45,1643
1644,4823,5144,9404,9923,321,519,103351,918,102433,0.9911176476279862,35430,4201961,4237391,1,4980.29,9653.93,4979.68,9653.69,1645
1645,9129,9425,9405,9704,296,299,58397,0,58397,1.0,0,2394277,2394277,0,9282.78,9558.24,9282.2,9557.74,1646
1646,4111,4548,9407,9963,437,556,121009,3560,117449,0.9705807006090456,53400,4907969,4961369,1,4355.05,9729.99,4354.67,9729.11,1647
1648,14131,14819,9416,9771,688,355,148909,6168,142741,0.9585787292910436,55512,6049757,6105269,1,14498.29,9591.04,14497.6,9590.49,1649
1651,10149,10497,9426,9769,348,343,88963,0,88963,1.0,0,3647483,3647483,0,10330.65,9589.57,10330.09,9589.16,1652
1653,9858,10210,9437,9905,352,468,104002,0,104002,1.0,0,4264082,4264082,0,10029.85,9670.7,10029.48,9670.31,1654
1655,8576,8911,9441,9773,335,332,70868,0,70868,1.0,0,2905588,2905588,0,8757.4,9617.75,8756.8,9617.2,1656
1657,8889,9157,9449,9755,268,306,56545,7855,48690,0.8610840923158546,188520,2129825,2318345,1,9021.07,9602.48,9020.58,9601.98,1658
1658,7706,7926,9456,9678,220,222,26084,0,26084,1.0,0,1069444,1069444,0,7809.86,9541.91,7809.13,9541.54,1659
1667,10789,11025,9485,9763,236,278,39994,0,39994,1.0,0,1639754,1639754,0,10899.77,9605.83,10899.34,9605.55,1668
1668,13719,14073,9490,9768,354,278,57804,0,57804,1.0,0,2369964,2369964,0,13883.01,9625.74,13882.65,9625.25,1669
1669,7739,8127,9491,9905,388,414,91313,2579,88734,0.9717564859329996,61896,3681937,3743833,1,7936.1,9687.63,7935.6,9687.21,1670
1672,11522,12172,9519,10042,650,523,178550,0,178550,1.0,0,7320550,7320550,0,11867.99,9776.98,11867.32,9776.53,1674
1673,13017,13184,9519,9691,167,172,17015,0,17015,1.0,0,697615,697615,0,13089.4,9594.73,13088.97,9594.41,1673
1679,6004,6301,9557,10037,297,480,88116,887,87229,0.9899337237278132,36367,3576389,3612756,1,6153.02,9780.11,6152.14,9780.25,1680
1680,13202,13813,9561,10034,611,473,156067,1922,154145,0.9876847764101316,48022,6350725,6398747,1,13490.19,9820.55,13489.75,9820.0,1681
1682,10901,11373,9566,10045,472,479,144996,8415,136581,0.9419639162459654,163669,5781167,5944836,1,11146.18,9816.96,11145.61,9816.38,1683
1683,9566,9883,9568,9917,317,349,79123,0,79123,1.0,0,3244043,3244043,0,9722.53,9740.8,9722.05,9740.3,1684
1688,13854,14560,9583,9913,706,330,119028,1058,117970,0.9911113351480324,22218,4857930,4880148,1,14197.94,9760.81,14197.39,9760.4,1689
1691,11271,11491,9596,9804,220,208,25710,0,25710,1.0,0,1054110,1054110,0,11387.63,9702.42,11387.04,9701.87,1692
1693,5047,5207,9613,9870,160,257,23243,0,23243,1.0,0,952963,952963,0,5121.63,9735.24,5121.08,9734.9,1695
1694,9187,9598,9613,10139,411,526,128243,6915,121328,0.9460789282845848,186705,5071258,5257963,1,9412.56,9878.76,9411.88,9878.29,1694
1701,8133,8687,9634,10281,554,647,214011,969,213042,0.9954721953544444,39729,8734722,8774451,1,8419.83,9949.02,8419.1,9948.79,1702
1702,10354,10779,9636,9936,425,300,83492,0,83492,1.0,0,3423172,3423172,0,10554.94,9800.57,10554.5,9800.04,1703
1708,9004,9298,9660,10065,294,405,76579,0,76579,1.0,0,3139739,3139739,0,9151.72,9838.55,9151.36,9838.48,1709
1709,7943,8316,9664,10050,373,386,86659,1369,85290,0.9842024486781524,52022,3500997,3553019,1,8127.67,9856.0,8127.27,9855.55,1710
1711,7564,7830,9678,9959,266,281,40006,0,40006,1.0,0,1640246,1640246,0,7692.11,9824.36,7691.41,9824.04,1712
1713,11346,11661,9701,10014,315,313,62707,152,62555,0.9975760281946194,6232,2564755,2570987,0,11500.37,9868.75,11499.88,9868.17,1714
1714,5058,5441,9703,10082,383,379,87446,0,87446,1.0,0,3585286,3585286,0,5260.57,9888.1,5259.92,9887.74,1715
1717,8621,8780,9711,9915,159,204,22174,0,22174,1.0,0,909134,909134,0,8699.68,9818.28,8699.03,9817.64,1720
1722,5196,5683,9732,10634,487,902,209726,6930,202796,0.9669568866044268,200970,8397796,8598766,1,5445.07,10184.86,5444.52,10184.33,1723
1724,13155,13355,9735,9942,200,207,16170,0,16170,1.0,0,662970,662970,0,13237.75,9844.7,13237.55,9844.13,1725
1726,4339,4679,9747,10156,340,409,71680,0,71680,1.0,0,2938880,2938880,0,4497.49,9933.07,4496.99,9932.69,1727
1728,9754,10024,9751,10068,270,317,53160,0,53160,1.0,0,2179560,2179560,0,9897.8,9919.23,9897.27,9918.62,1729
1731,6394,6636,9756,10279,242,523,75096,0,75096,1.0,0,3078936,3078936,0,6497.55,9983.54,6496.98,9983.38,1732
1732,12792,13117,9759,10154,325,395,78511,0,78511,1.0,0,3218951,3218951,0,12962.94,9969.14,12962.35,9968.57,1733
1734,13770,14066,9768,10044,296,276,39296,978,38318,0.9751119706840392,28362,1582774,1611136,1,13898.01,9912.11,13897.81,9911.63,1735
1736,14206,14757,9770,10213,551,443,152474,7129,145345,0.9532444875847684,220999,6030435,6251434,1,14491.54,10025.61,14491.04,10024.9,1736
1739,7236,7605,9790,10198,369,408,85557,1343,84214,0.984302862419206,37604,3470233,3507837,1,7414.75,9979.66,7414.52,9979.72,1740
1740,6126,6449,9798,10321,323,523,96205,2934,93271,0.9695026246037108,49878,3894527,3944405,0,6289.6,10046.7,6289.33,10046.11,1745
1745,4429,4820,9812,10265,391,453,59591,726,58865,0.9878169522243292,29766,2413465,2443231,1,4618.55,10044.99,4618.18,10044.2,1746
1751,10065,10490,9838,10269,425,431,117416,7848,109568,0.9331607276691422,62784,4751272,4814056,1,10301.02,10065.06,10300.36,10064.57,1751
1752,10428,10906,9843,10263,478,420,117881,6734,111147,0.9428745938700892,40404,4792717,4833121,1,10674.24,10063.67,10673.8,10062.99,1753
1753,7482,7957,9848,10157,475,309,56429,982,55447,0.982597600524553,31424,2282165,2313589,1,7709.28,9982.76,7708.73,9982.37,1754
1756,8669,9034,9858,10160,365,302,77954,7743,70211,0.9006721912923006,100659,3095455,3196114,1,8843.76,10002.3,8843.35,10001.78,1757
1757,4583,5148,9867,10265,565,398,135685,782,134903,0.9942366510668093,25806,5537279,5563085,1,4894.22,10068.37,4893.31,10067.96,1758
1761,11565,11845,9878,10159,280,281,54240,0,54240,1.0,0,2223840,2223840,0,11706.21,10028.12,11705.68,10027.54,1761
1762,12520,12920,9878,10245,400,367,99525,735,98790,0.9926149208741524,23520,4057005,4080525,0,12712.16,10063.96,12711.69,10063.46,1762
1765,12129,12565,9892,10313,436,421,116330,427,115903,0.9963294077194188,17507,4752023,4769530,1,12343.0,10077.34,12342.43,10076.96,1766
1769,11842,12155,9926,10189,313,263,54712,0,54712,1.0,0,2243192,2243192,0,11997.84,10052.45,11997.42,10051.8,1772
1775,5582,5794,9960,10359,212,399,60567,4221,56346,0.9303085838823122,139293,2343954,2483247,1,5688.71,10153.24,5688.31,10153.03,1776
1777,7562,7942,9967,10340,380,373,75459,4946,70513,0.934454471964908,143434,2950385,3093819,1,7763.79,10131.0,7763.24,10130.61,1778
1778,7080,7247,9969,10196,167,227,25376,0,25376,1.0,0,1040416,1040416,0,7169.14,10063.64,7168.77,10063.62,1779
1779,5858,6145,9975,10381,287,406,67464,0,67464,1.0,0,2766024,2766024,0,6016.84,10197.72,6016.33,10197.01,1780
1780,8921,9239,9978,10318,318,340,58226,0,58226,1.0,0,2387266,2387266,0,9067.25,10122.38,9066.81,10122.14,1781
1782,13718,13941,9985,10272,223,287,35093,0,35093,1.0,0,1438813,1438813,0,13827.09,10137.13,13826.31,10136.85,1783
1784,9692,9971,9989,10302,279,313,57821,0,57821,1.0,0,2370661,2370661,0,9811.38,10139.27,9811.02,10138.76,1784
1786,7841,8187,9995,10277,346,282,51723,2508,49215,0.9515109332405312,42636,2078007,2120643,1,8004.46,10125.43,8004.05,10124.95,1787
1788,9368,9711,10008,10366,343,358,85918,4319,81599,0.9497311389929932,60466,3462172,3522638,1,9554.88,10182.97,9554.29,10182.5,1789
1792,13504,13759,10018,10153,255,135,23367,0,23367,1.0,0,958047,958047,0,13635.5,10072.43,13634.87,10072.0,1793
1796,4951,5319,10036,10637,368,601,129449,6307,123142,0.9512781095257592,44149,5263260,5307409,1,5139.62,10302.59,5139.03,10302.39,1797
1799,13286,13698,10058,10356,412,298,73788,0,73788,1.0,0,3025308,3025308,0,13479.96,10202.36,13479.68,10201.92,1800
1800,9826,10119,10062,10443,293,381,67611,0,67611,1.0,0,2772051,2772051,0,9980.78,10275.86,9980.27,10275.18,1801
