ndimage_ID,GLYMA_17G195900_-_vs_-_GLYMA_05G216000,GLYMA_17G195900_-_vs_-_GLYMA_17G185800,GLYMA_17G195900_-_vs_-_GLYMA_05G203100,GLYMA_17G195900_-_vs_-_GLYMA_15G210100,GLYMA_17G195900_-_vs_-_GLYMA_05G092200,GLYMA_05G216000_-_vs_-_GLYMA_17G185800,GLYMA_05G216000_-_vs_-_GLYMA_05G203100,GLYMA_05G216000_-_vs_-_GLYMA_15G210100,GLYMA_05G216000_-_vs_-_GLYMA_05G092200,GLYMA_17G185800_-_vs_-_GLYMA_05G203100,GLYMA_17G185800_-_vs_-_GLYMA_15G210100,GLYMA_17G185800_-_vs_-_GLYMA_05G092200,GLYMA_05G203100_-_vs_-_GLYMA_15G210100,GLYMA_05G203100_-_vs_-_GLYMA_05G092200,GLYMA_15G210100_-_vs_-_GLYMA_05G092200
1485,213.61478059275274,353.01793116595144,,189.04060087858232,474.62946794698394,216.04259003403772,,68.25874249478964,301.8210164163489,,212.39931200502292,233.83124097410175,,,309.8764124063931
1334,190.43179643575786,102.46089288696201,,316.67681272207636,165.97786097063943,135.3985496358764,,204.62912397545824,135.15869561015288,,222.11906125224243,139.92631035231906,,,222.64078207924788
778,498.2019839989393,791.469201008199,419.58488645196235,508.4095918683737,530.1254051682745,679.0509305506891,419.3783234742745,197.82498511585777,327.1058889278463,391.3239724185759,550.6334004829121,455.8255631042865,274.267642134991,326.22566957397123,237.834230127912
428,1219.2998538413533,760.1323745737897,813.3539613265062,517.3628025348471,1054.14971296852,746.8814446063493,689.3314504093076,816.0600156965373,840.9977109675469,85.89420822046023,473.73620828268827,379.4362090572787,487.4772904633047,395.8086725405592,776.3535582537644
1156,409.9515429131105,129.25283906089314,,352.10643473633206,163.56816330662377,311.66517601892804,,177.8800928178062,308.55592408260145,,247.2470036931982,136.2401578723924,,,238.3290658635912
824,593.5144020320472,306.25519285769855,,455.04596816313824,675.1525364104059,464.185480513393,,684.1095320591492,295.92986597635894,,266.20191313815167,517.4694721102501,,,773.0365047838241
1388,1346.6500329103822,423.54387901508096,,356.73859103986536,368.9299729650463,980.2787051968,,1034.1741374661328,1095.9422325769576,,101.47976566268369,151.09757275796878,,,196.02808551019587
2319,535.8136731823681,487.3444277078529,,384.50790083885636,578.3060410506722,155.08744365669355,,256.6524974380335,294.4150350113216,,146.6684335159291,345.21138478941475,,,440.3089397799869
592,1272.8511404179276,528.5218645212676,634.8821204082421,254.87318085775993,589.9859443575897,766.6601026755959,1132.136118222751,1144.5233291843338,943.165058432248,530.32491197479,398.9394698791191,307.07113491411377,483.4690999636382,317.93804315985386,434.1303503095547
1269,641.1441545054724,364.40796383574354,1069.1887344720976,448.4706739627529,744.7868474279068,295.4148975198906,610.3077152767171,354.26991983078113,467.92902402078573,783.6145451479582,254.39703389963293,469.4007818674716,676.198103013774,897.4895002037025,691.5278365572221
2136,298.10103293331804,357.2084684957795,,221.2302384170174,469.9220432045397,213.1711387983357,,294.967091683172,249.22441054292537,,360.72192127426797,264.39698546552574,,,470.42976498183236
991,561.8856442033792,291.9090085468272,320.93106294220297,270.69188702977954,398.2770278155475,385.3510889806772,507.87506639327336,517.7300741087292,328.5302003628959,250.34576869523994,226.0914094072423,284.3014991651069,378.97334310613087,293.9161648345929,481.99453234188695
2015,532.8337495904645,201.18901308628233,,197.80987331923114,506.21934182264357,372.5773137722739,,374.0451455531119,384.6219669455843,,117.74947416196574,336.03854911897906,,,404.4160099862712
642,830.935930194564,1189.1738008516982,655.5671903673451,432.61983226383256,676.7036052709226,1485.2482922102574,1061.306078271779,729.7576983915429,775.924066514483,709.8321348038884,1140.9285538528638,933.0987437420272,604.1967351914466,418.74502375806435,538.6240632472118
1312,1068.574626842099,252.6713640358154,,266.8182759053964,526.1917903715018,845.9988340895557,,1020.7054922771471,607.6545099376788,,291.42941728091796,328.6446116748119,,,529.384978989928
447,1552.0524062372613,1090.7309924981125,,1770.519804175709,1259.4747811427512,820.4129357380428,,1531.6026927174453,1387.7522059664661,,1024.8338741838727,639.0157559479248,,,726.9104364740092
1197,721.6563002757684,156.0277608097488,,139.67375060904675,485.8915330637367,697.54242780706,,664.7306637751996,687.1196305050978,,90.73388844678881,414.58313200559957,,,427.2390213520914
1934,646.8140008446483,631.9349311947714,,564.811508847957,483.2943621737712,156.4890894925535,,237.31159500612696,284.4936474857053,,151.35548895079882,315.6694791966372,,,319.28221826668533
