,PCA01 (39.03),PCA02 (26.82),PCA03 (7.41),PCA04 (7.29),PCA05 (3.99),PCA06 (3.10),PCA07 (2.82),PCA08 (1.64),PCA09 (1.47),PCA10 (1.16),gene_ID,ndimage_ID
4458,-0.098248266,-0.4723272,0.6195251,-0.6679049,-0.17371425,0.07301208,-0.1401541,-0.046133306,-0.15699896,-0.07586836,26,594
4459,0.65146095,0.21626492,0.5588556,-0.49705243,-0.7128926,-0.18852037,-0.010985048,-0.15146087,-0.14398482,-0.26694453,26,973
4460,-0.10929255,-0.8511897,0.33673888,-0.15125899,0.4248645,0.1329221,-0.44733658,-0.42389986,-0.12767705,-0.09089607,26,790
4461,0.5023646,1.9623822,1.3350804,-0.40737757,0.22887644,0.82702625,2.3594022,0.29282445,-0.42689687,0.8950007,26,837
4462,0.5103673,-0.3722216,-0.26871407,-0.060155563,-0.8785115,-0.21253483,0.24157505,0.39578182,-0.017825099,0.09876137,26,879
4463,0.8995022,-0.8064011,0.025680957,-0.3856535,0.03140459,0.34527746,-0.31383306,-0.3320597,-0.56472194,0.098597564,26,1099
4464,-0.97750777,0.01914527,0.14824885,-0.6593248,-0.25418577,0.05572216,-0.26849738,-0.087157585,-0.2194794,-0.031971525,26,655
4465,0.8422076,0.6582503,-1.0573748,-0.36551222,-0.5147735,-0.15266356,-0.28796184,0.09700014,-0.082693495,0.33982086,26,367
4466,1.1510298,-0.1082644,-0.058030363,-0.5805978,0.3325154,0.14255115,-1.0630258,0.028793668,-0.43404472,0.3939924,26,1057
4467,1.9786705,1.172277,0.43353605,-0.84063697,-0.26409292,0.06856742,1.3127167,-0.600649,-0.2818936,0.12766989,26,1091
4468,0.99826986,-0.06552325,-1.1279385,-0.19575353,0.66110945,0.7581797,-0.54644316,-0.36706993,-0.6531025,0.36997718,26,738
4469,1.448812,1.1555502,-1.1905305,-0.47303098,-0.19155431,-0.20710962,-0.3028146,-0.1391429,0.08025573,0.3598919,26,1591
4470,1.6192355,-0.7917237,1.6852288,-0.49016133,-0.074930966,-0.09243208,-0.84118015,-0.023287358,-0.090611905,0.07847149,26,1839
4471,1.4019705,3.0116909,1.0256222,-0.2928267,0.54907674,0.13873746,2.0863879,0.64063257,0.23875038,0.42296392,26,1476
4472,-1.6395284,2.0455716,0.84090203,1.1328778,-1.1465287,1.6807417,-0.6835164,-0.54724854,0.5994244,0.3738892,26,571
4473,-0.851564,3.135101,1.0742689,2.111836,-1.4333729,0.9133739,-0.04428536,-0.6323085,1.1045227,-1.2798785,26,1280
4474,-0.41465563,0.9757806,0.22135279,-0.7666774,0.35397106,0.12012506,-0.02736189,-0.06455132,-0.21180506,0.01348038,26,1975
4475,1.876794,1.2608986,0.94634473,-0.8306189,0.299734,0.26191476,-0.09971822,-0.2828783,-0.49545556,0.14130475,26,1431
4476,2.8988423,1.0408032,1.1535065,-1.0407264,0.94340307,0.3865931,0.8378608,1.0849855,0.3978313,0.03244411,26,1506
4477,-1.7895854,0.2882158,-0.4203275,-0.28542137,0.10686705,0.14444514,0.049379583,-0.08955772,-0.0894657,-0.094177045,26,1189
4478,-0.5086436,0.285982,0.21342492,-0.40432733,0.08822213,0.17566605,-0.18767887,1.2102369,0.24600318,0.17201127,26,1500
4479,0.059153967,-1.3421842,0.65102667,0.07115854,0.7314061,0.017350707,-0.40587977,-0.34653187,0.103361696,-0.14839765,26,1412
4480,-0.06785549,0.0607656,-0.098629504,-0.61724585,-0.31332478,0.24960086,0.47319388,-0.20998897,-0.44218603,-0.004470053,26,701
4481,-0.6264098,-0.7339843,-0.05617769,0.017848048,0.46631575,0.20464732,-0.33138886,-0.23796567,-0.08640037,-0.16794318,26,874
4482,-0.8650842,-0.08641257,-0.5436866,-0.18775697,0.11650821,0.16426156,-0.48540303,-0.07707783,-0.23800518,0.23797105,26,2132
4483,0.03202627,-1.3777535,0.08727795,0.38777873,-0.2522375,-0.04838355,-0.084216364,0.22909473,-0.2665682,0.15838622,26,1718
4484,2.0774562,-0.8486372,0.14064375,-0.7426889,-0.12574603,0.38458017,-0.27095923,-0.4043585,-0.47922054,0.045309346,26,901
4485,0.9773888,0.79857117,-0.80036336,-0.12086511,0.13551977,-0.061716266,0.2461,-0.4900702,-0.48974147,0.4150159,26,1068
4486,0.2402571,0.21196303,0.2139009,0.41783854,1.0261348,0.15333231,-0.57377213,0.4612826,-0.05112796,-0.17623942,26,1560
4487,1.3275481,-1.5479859,0.32056385,0.73150104,-0.35761875,-0.13039638,-0.29139096,0.12526497,-0.4626728,0.33441103,26,1249
4488,2.1936707,2.306758,0.8305612,-0.5459456,0.9324072,0.41482896,1.4363681,-0.0455466,-1.1782136,1.3594047,26,500
4489,0.4873402,1.5474504,0.56006104,-1.0665529,0.40362805,0.21678609,0.79297596,0.5183568,0.065851115,0.1208902,26,2170
4490,1.3581856,2.3642552,0.9636545,-0.9586429,1.1819131,0.20850702,0.7740769,0.65469176,-0.045179296,0.37075597,26,1653
4491,1.220336,0.23537348,0.72617954,-0.7416279,0.019661374,0.20392604,1.4859909,-0.7131324,-0.770403,0.4564381,26,900
4492,-0.08679007,-0.09494182,0.04071622,-0.45896384,-0.42993495,-0.12668589,0.14815718,-0.075557284,-0.1612605,0.09779771,26,1620
4493,-1.5604129,-0.15769394,-0.21877837,-0.008285053,0.11139668,-0.020784704,0.05752227,-0.019113427,-0.0042424193,-0.004627851,26,1100
4494,0.3314179,0.9625363,0.40110582,-0.51792485,0.41356125,0.14983813,0.86042863,1.0692693,0.3748163,0.19204615,26,995
4495,1.1212863,-1.0508432,0.3160017,-0.12505157,0.5076755,0.12376822,-1.0208797,-0.1700266,-0.04607187,-0.08136044,26,320
4496,0.842085,3.0748405,1.1002816,0.19287351,0.5529516,0.1790279,0.93964595,0.6326356,-0.4052745,0.7568826,26,1447
4497,0.46586102,-1.321161,1.7867271,-0.76778495,-0.15314664,-0.350039,-0.48818398,-0.24422379,0.09500277,-0.18307187,26,969
4498,-1.0652939,-0.5718829,-0.3746705,0.27970162,0.17303267,0.11358541,0.1547781,0.05398771,-0.13156709,-0.029303007,26,324
4499,-0.8235295,2.0626512,0.6824042,0.25675854,-0.19472846,0.59524006,-0.012819287,-0.1349519,-0.68420464,0.35937384,26,1553
4500,0.28671122,-1.425088,0.81054324,-0.09089596,0.41313103,-0.1433756,-0.69779044,-0.5060646,0.04350308,-0.04772497,26,1299
4501,-1.989043,0.57213765,-0.25583693,-0.56282043,-0.1626427,0.053073846,0.05491915,-0.0018813658,-0.05123064,-0.13106124,26,886
4502,0.541487,3.5233443,1.1629609,1.0597386,-0.07545869,0.35182947,1.1245048,-0.08066431,-0.47639957,0.44288945,26,1510
4503,-0.18190137,-0.5071549,0.09605762,-0.2510707,-0.19496343,-0.020135554,-0.10342579,-0.029958855,-0.1778337,0.023373185,26,807
4504,1.1066184,0.840027,0.43764758,-0.96493036,-0.19707412,-0.21031769,1.1083933,-0.5263359,-0.048263922,0.097864024,26,1415
4505,-1.5469983,0.19842447,-0.24122147,-0.41363534,-0.29626352,0.07466104,-0.008481459,0.18198016,-0.11352509,-0.044129044,26,1503
4506,3.998666,2.7458465,1.8197542,-0.9760366,0.44990578,-0.03785671,2.4327202,0.01692655,-0.3298623,0.37848735,26,366
4507,0.24576347,-0.708141,1.1701406,-0.8808731,-0.015892074,-0.11988858,-0.49874827,-0.39289185,-0.0636279,-0.15978369,26,1104
4508,0.7955298,-0.33468023,1.0427983,-0.8827144,-0.037980534,-0.18134774,0.009083126,-0.6275738,-0.18901761,0.04971816,26,2134
4509,0.16400896,0.40108484,0.70969206,-1.1413692,0.0038775438,-0.1532763,-0.6501228,-0.54351854,-0.60774046,0.37465075,26,1548
4510,-0.31385455,-0.56016713,-0.73163337,0.110220134,-0.016897172,0.37550578,-0.005249556,0.13493845,-0.28818262,0.017263202,26,748
4511,1.5738782,1.3055714,1.2993711,-1.5163732,1.0028977,0.046787146,-0.015085257,0.075984865,0.5193347,-0.3128495,26,1958
4512,0.028716737,0.035577763,0.47443208,-0.45846385,-0.22848809,-0.21716295,0.24830443,-0.32617497,-0.19883724,0.19335471,26,504
4513,-0.7130705,0.4805356,0.27184665,-0.58147526,0.59207755,0.09665382,0.17574981,-0.36935857,-0.25692677,0.09482741,26,613
4514,1.7441663,0.14063597,-0.3228553,-0.41888145,-0.013396667,-0.020256488,-0.025900252,-0.10897443,-0.057752553,0.113644004,26,2456
4515,-0.8817512,1.9040457,1.1788799,-0.2037937,-0.09696039,0.7338858,0.9841197,-0.20676264,-0.49939573,0.4210179,26,1084
4516,0.64323115,-0.6880856,-1.059679,0.31916094,-0.10576921,0.25654453,-0.35399303,0.29449695,-0.26417756,0.3169825,26,2493
4517,-0.09174309,0.5162829,-0.6833821,-0.5481652,0.44504574,0.24697684,-0.7294826,0.06804295,0.20677911,-0.15302068,26,2093
4518,-1.7712189,1.0514054,0.4144543,0.433068,-0.608598,0.5941063,-0.47247267,-0.11247682,0.019613402,-0.05827433,26,2157
4519,0.6471361,-1.2100613,-0.34345636,0.11152292,0.32615057,0.4946871,-0.4221903,-0.11114819,-0.29242352,-0.11006878,26,595
4520,-0.6420136,1.0113152,1.4583662,-0.574748,1.0303563,1.385311,0.7080391,2.2258868,0.38776022,1.2145574,26,2514
4521,0.5281912,1.0933266,-0.3532698,-0.33507243,0.7445707,0.28921568,-0.7885192,0.15916526,-0.021845147,-0.09801606,26,2552
4522,-0.9800344,-0.4437707,-0.515898,0.23516813,0.22133394,0.12959422,-0.086393744,0.056951746,-0.20382409,0.14846475,26,1726
4523,2.288784,1.158276,-0.2634831,-0.54832447,0.31507203,0.08613694,0.017834416,0.15398452,0.02083368,0.28489822,26,150
4524,2.245525,1.0486287,1.8692553,-0.99835,0.9744724,-0.20923077,0.31491512,0.4973653,0.60629594,-0.029571468,26,1596
4525,0.8094427,1.5447292,-0.9272504,-0.20704862,-0.59861153,-0.3373115,0.3564049,-0.10728343,-0.002652434,0.15883821,26,1644
4526,-0.94205606,-1.4384944,0.4193557,0.79203975,0.45170635,-0.5259429,-0.05682887,-0.17856857,0.23036683,0.30384296,26,889
4527,0.7318043,1.4624507,0.29536214,-0.67699486,0.21254916,-0.02119152,0.33627477,0.23527296,-0.31327584,0.5562662,26,606
4528,-1.1776283,1.5774589,0.938112,-0.7263391,1.1954244,0.6825071,0.39850232,1.5688668,-0.0013007448,0.48734254,26,305
4529,1.1473681,0.07639527,0.10632453,-0.64844173,-0.6192802,0.07795495,0.31532115,-0.2882641,-0.6093268,0.24423768,26,702
4530,0.74854404,0.111134864,-1.3590776,-0.118322484,0.035417695,0.37337002,-0.43172255,-0.047500007,-0.4327726,0.4145507,26,1096
4531,0.40915918,-0.3971664,1.297121,-1.1828172,-0.2772553,-0.3617956,-0.8290999,-0.47118255,0.08791824,-0.07835208,26,1174
4532,-1.5109241,0.028728856,0.3110764,-0.5376596,-0.099930905,-0.13813835,-0.25275177,-0.12886,0.054657754,-0.11074317,26,340
4533,-0.16960327,0.93931776,0.47420084,-0.8733429,0.3620222,0.5219676,0.7282732,0.47094214,-0.43181258,0.46105698,26,2008
4534,-0.866219,0.24023716,-0.17173073,-0.7632289,0.15263069,0.24858548,-0.6418615,-0.15577652,-0.050930217,-0.13763882,26,880
4535,0.61169785,1.8404826,-1.3657066,0.029204851,-0.29919574,-0.56329477,-0.5042116,0.011989027,0.18935192,0.33975986,26,1281
4536,2.6177769,0.1462912,1.0678312,-1.2841504,0.40882525,0.5175825,0.10563156,-0.37828,-0.393976,0.23097344,26,2472
4537,1.8902875,0.99342114,0.8846603,-1.1535673,1.2685568,0.5192841,0.048164707,0.15981801,-0.48241234,0.6256335,26,644
4538,-0.058191348,1.7353014,0.17680128,0.36014414,-0.5737109,-0.040749777,0.33099893,-0.17703746,-0.3903235,-0.29025704,26,1570
4539,1.4760576,-1.5547467,0.37837073,-0.28271416,0.58227634,0.55498993,-0.3043757,-0.45097935,-0.31469098,-0.24685653,26,1472
4540,0.01911713,0.72939885,-0.20629196,-0.30185214,0.6446261,0.4848415,-0.4763183,1.3391348,0.11644887,0.22340883,26,1246
4541,1.1667758,0.08263812,0.13409773,-0.7383849,-0.47862858,0.030538436,0.32705554,-0.4605299,-0.4229698,0.10998771,26,1520
4542,-1.1883037,-0.54224455,-0.45562246,0.33898142,0.49525294,0.11120381,0.07331471,-0.23253623,-0.07493381,0.014658163,26,453
4543,-0.31355172,0.81095666,-0.26181927,-0.29602212,-0.16725369,-0.20553434,0.3276312,-0.1337704,-0.24013872,0.32058978,26,1514
4544,0.81954473,0.16501027,-0.68755496,-0.21708103,-0.2034663,0.17230321,0.013257888,-0.15858385,-0.2609437,0.0684395,26,471
4545,-1.5001011,-0.140381,-0.038820926,-0.1662687,-0.09440053,-0.07832003,-0.06332665,0.056659974,-0.022030236,0.01952577,26,373
4546,-0.26215395,-0.20793252,0.17063908,-0.07483314,-0.2828026,-0.2179643,-0.46740413,-0.0047964756,-0.26896334,0.19085473,26,1668
4547,-0.85641617,2.599526,0.77835226,1.1773672,-0.9266057,0.86439914,-0.051491562,-0.3949897,-0.13361356,-0.014066628,26,1505
4548,-0.85333,-0.48985237,-0.59889287,0.11523742,0.025040897,0.32556936,0.026471222,0.15944377,-0.21034916,-0.0700291,26,1114
4549,-1.235329,-0.49513862,-0.6557618,0.3652073,0.47070786,0.29288504,0.14398783,-0.07485619,-0.11513537,-0.10768737,26,883
4550,-0.9411621,-0.64644617,0.01040276,0.07778984,0.38997805,-0.051357336,-0.45383948,-0.31708848,-0.052501798,0.11242859,26,953
4551,-1.3900877,0.2061004,0.00026211634,-0.603487,-0.54216254,-0.024439674,0.019337812,0.187407,-0.12374791,-0.0393952,26,1283
4552,0.29683378,0.56338495,0.6229762,-0.83136535,-0.5688763,-0.21987636,0.87551713,-0.28348726,-0.38275555,0.31133777,26,903
4553,1.1744696,1.1726815,0.68369424,-0.35452637,0.27723005,0.036956903,0.7284037,0.71502846,0.44620425,-0.05945931,26,2298
4554,-1.0514845,-0.7980553,0.4711747,0.1416422,0.26533282,-0.36463723,-0.24655876,-0.24081637,0.09872654,0.13487406,26,501
4555,-1.303654,-0.9559985,0.5937715,0.4025564,0.036283296,-0.66906536,0.013757237,0.042586476,0.33364773,0.26942557,26,1988
4556,-1.2017082,1.8240047,0.456744,0.08191615,-0.3903319,0.45559978,0.5536246,0.10529199,-0.07997818,0.31501755,26,356
4557,0.37317204,-0.68446547,-0.3504861,-0.3041364,0.23718907,0.50600195,-0.3296821,-0.056287065,-0.06656833,-0.32019883,26,756
4558,1.7993023,1.9550476,0.766083,-0.70309275,1.7580922,0.75848836,0.13419083,1.0493506,-0.27649152,0.5778241,26,1838
4559,0.8305781,0.048070364,-0.14071757,-0.4189911,0.14234692,0.122534,0.09275808,-0.46892145,-0.5639387,0.2627677,26,697
4560,-0.9992089,-0.088534616,-0.044699557,-0.48136726,0.13928424,0.20396015,-0.45308888,-0.13850313,-0.114262424,-0.17555898,26,1421
4561,0.7190523,-0.14088295,0.012263561,-0.53510606,0.6392878,0.317903,-0.66131675,-0.04109733,-0.307531,0.2647624,26,341
4562,1.2040058,-0.78009593,-0.66071224,-0.05742235,-0.63019496,0.26595023,0.12252896,0.2453617,-0.3913542,0.13716999,26,589
4563,-0.029135749,-1.6230714,0.9956983,0.1776672,-0.25025597,-0.48894382,-0.35496622,-0.0745426,-0.08610082,0.26421252,26,877
4564,1.6655388,1.3974868,0.78010917,-1.229968,0.896331,0.32490757,0.45508486,0.2518048,-0.06452062,0.09390418,26,758
4565,-0.53621817,2.8511019,1.7159334,0.5896678,0.4457267,1.7481683,1.1122037,1.2103267,0.02646303,1.38134,26,577
4566,-0.3465029,-0.8502406,0.45552415,-0.2485248,-0.51464057,-0.15232876,-0.12742016,0.11971314,-0.080789596,-0.020066727,26,1164
4567,-0.46399322,2.1917946,1.0027901,-0.6789275,1.9493655,0.8355912,0.060576238,3.0480185,0.78005403,0.37531793,26,1355
4568,1.7537208,2.4066796,0.745205,-0.5213353,0.09792142,-0.08879828,2.0698087,-0.797577,-0.6602125,0.5629733,26,433
4569,0.90511155,-0.3871329,-0.24113527,-0.034516428,-0.5147119,-0.3491085,-0.12681043,0.033533864,0.0039347406,0.34280533,26,1346
4570,3.4663699,-1.0814579,-0.40783262,0.38950622,-0.12244148,0.144385,-0.3968265,-0.30772638,-0.880227,0.5692158,26,1606
4571,-0.73600143,-0.25872412,-0.0036566227,-0.1889249,-0.005159868,-0.0024838801,-0.10931636,-0.12869099,-0.33939716,0.14158167,26,1948
4572,-0.8819549,1.8157568,0.2841635,0.119632706,-0.035181213,0.13144396,0.3322837,-0.15957256,-0.4135499,0.25691566,26,2448
4573,-1.1611227,0.21420261,-0.6977943,-0.25436065,-0.006226006,0.25216752,-0.21619253,0.08546478,-0.26516992,0.091946594,26,1317
4574,-0.86604923,1.7655722,-0.18071464,-0.006599788,-0.43792516,-0.38776064,-0.052566558,-0.01534696,-0.2558765,-0.07872697,26,2236
4575,0.8585627,-1.5506635,0.7818536,-0.140067,-0.6662505,-0.2112859,-0.08756575,0.01869557,-0.29227346,0.17483747,26,1093
4576,2.2711604,0.21186927,1.180459,-1.4158286,1.5958643,0.71564204,-0.58826184,-0.19691987,-0.48746398,0.15800634,26,523
4577,-1.4514004,0.20492764,-0.024431374,-0.5205796,-0.44859365,-0.06516708,-0.08384447,0.19371964,-0.13180651,0.049293604,26,1693
4578,0.2198772,1.8475757,-0.6226082,0.43101048,-0.3954541,-0.2231442,0.3568796,-0.25631058,0.13439824,-0.32937247,26,1881
4579,-0.34632573,-0.141216,0.25781596,-0.5661884,0.25559166,0.21595395,-0.43637335,0.06812313,-0.094723344,-0.2348797,26,484
4580,-0.14696221,2.309685,-0.1291474,0.4099189,-0.37598485,-0.20821151,0.065301456,-0.24416985,-0.41284195,0.19925013,26,2474
4581,-1.638979,0.19854318,0.18553366,-0.585257,-0.31406593,-0.14230989,-0.22819549,0.0104475,-0.020421393,-0.006765735,26,1809
4582,2.3252187,1.8418672,1.9750856,-1.2933646,2.9019964,1.826544,0.51790893,2.3577006,0.21244428,0.65180016,26,2529
4583,1.1793108,1.7165459,1.0504891,-1.1605694,0.83252114,0.100910924,-0.083985135,-0.40342814,-0.6133966,0.3868626,26,1287
4584,2.9282546,-0.20767216,0.9314002,-1.1411741,0.029834269,0.16400222,0.057231836,-0.10663865,-0.2088141,-0.11270514,26,1889
4585,-0.8274543,-0.27855617,0.23245572,-0.41736045,-0.56603324,-0.12557012,-0.08018422,0.19028835,-0.21787296,0.10484445,26,2320
4586,0.84448093,-1.1551625,1.2918558,-0.69551224,0.17384891,0.12204144,-0.25700828,0.16252956,-0.051061865,-0.14362845,26,2576
4587,-0.0031958835,1.236316,-0.2928273,-0.69534254,-0.34773564,-0.037476256,0.68184596,-0.22736695,-0.25037688,0.3253211,26,469
4588,0.072102524,0.97390366,-0.39529464,-0.21359254,-0.48763508,-0.6254855,-0.2866474,0.017432373,0.075127035,0.26212388,26,2201
4589,-0.92730135,0.6455476,-1.0212646,-0.44359168,-0.13149723,0.19830118,-0.3777436,0.13579364,-0.063086934,0.12771773,26,1825
4590,0.2471363,0.09621161,0.9029785,-1.4091489,0.15957041,0.093811944,-0.67078024,-0.43311363,-0.07295455,-0.22192657,26,775
4591,-0.23364209,-1.3226794,-0.32929292,0.5693208,0.021463031,0.12643106,-0.031535994,0.25888088,-0.12579955,0.08829102,26,814
4592,0.60929567,1.0572182,1.7917479,-1.0545853,1.2139393,0.56948495,1.4157465,1.8931026,0.58233076,0.2322149,26,464
4593,-1.6812485,1.3909273,0.62533236,-0.3281027,0.11992265,0.8207497,0.20253268,0.87659055,-0.111297905,0.36231214,26,1966
4594,1.6142604,0.6364372,0.6929027,-0.42257994,1.1621716,0.43699363,-0.36189634,0.6700949,-0.13831463,0.5476536,26,420
4595,1.4351983,-0.4290472,0.45014518,-0.58108073,0.05948049,0.07429066,-0.41981336,-0.16197716,-0.3957212,0.14680606,26,1834
4596,1.1835719,2.7305665,0.22949421,0.15463503,0.807579,0.21385661,0.66975164,0.73046774,-0.09001478,0.7242998,26,1442
4597,5.7282443,-0.7715609,1.901282,-0.6326634,0.4272252,0.26704144,1.6450231,0.3494793,-0.5166312,0.94551855,26,2288
4598,-1.340806,-0.33109102,-0.31739262,0.07860253,0.070029914,0.10766202,0.09540758,0.08312815,-0.08845849,-0.06704819,26,1856
4599,-0.9749131,-1.6502895,0.15952574,1.1872817,0.8979838,-0.41774675,0.26301616,-0.3664792,0.28948748,0.14559588,26,1329
4600,1.587597,-1.4655658,2.5871933,-1.566386,0.6969602,0.124089465,-0.9844165,-0.89131075,-0.0025399073,-0.5711343,26,705
4601,-0.76051444,-0.5857438,0.5792828,-0.38897726,-0.15355942,-0.15122047,-0.33518755,-0.098768264,-0.016076116,-0.09215022,26,1089
4602,0.68282,-1.9634651,0.029165927,0.61262304,-0.6175497,0.021448437,0.23333825,0.6001511,-0.19432372,0.061709844,26,1501
4603,-1.1442101,-0.011262564,0.95580894,-1.0127989,0.18255508,-0.09842986,-0.6280254,-0.38966545,0.208363,-0.40652233,26,1049
4604,0.3644106,1.7340765,0.97529405,-1.1088711,1.0174379,0.05097788,-0.2974177,0.15065323,-0.19002412,0.11208352,26,1702
4605,-1.9761009,1.1655899,0.36818317,-0.013011543,-0.9538279,1.4542444,-0.1404218,-0.5093753,1.0018153,0.81311,26,1343
4606,-0.22653344,0.7166737,-1.0573329,-0.392614,-0.21211934,0.04456278,-0.44122976,0.09305239,-0.2504949,0.39044368,26,1328
4607,0.6593126,0.84873694,1.0005538,-1.2523923,0.34133294,0.50831115,0.99450654,-0.057457507,-0.48258477,0.24178101,26,1935
4608,-1.25635,-0.86666125,-0.10889216,0.572016,0.51255095,-0.1595656,0.12412621,-0.20296833,0.06100158,0.113915704,26,1023
4609,0.96789944,-0.2717617,-0.20934862,0.33965096,-0.4956228,-0.12445252,0.28023636,0.050384328,-0.34654954,0.04712229,26,2066
4610,-0.45190683,0.013454363,-0.23657253,-0.5225536,-0.52033305,0.14175068,0.20959277,0.07835853,-0.2916243,0.025404869,26,782
4611,-1.4429442,0.20077579,-0.6118534,-0.26543567,0.02250882,0.25420183,-0.04534377,0.041397516,-0.14050865,-0.05571406,26,308
4612,-0.9484163,1.8922322,0.4271807,-0.021340188,-0.6180418,0.08474219,1.1556815,-0.29866195,-0.086076915,0.03800217,26,2223
4613,0.6234769,1.5500158,0.2502296,-0.3380012,0.083221845,-0.109446086,0.12335169,0.15564209,0.22883724,-0.29223052,26,1219
4614,-0.42165643,0.5182385,0.09862717,-0.39977235,0.5119119,0.52830774,0.3094981,-0.09871861,-0.43292207,0.44884837,26,1710
4615,2.0667508,0.90492225,-1.1284602,0.9623821,-0.30582106,-0.67324775,-0.41968945,0.07537862,-0.1305555,0.3817097,26,2370
4616,-1.199613,0.17671362,-0.3212111,-0.36423245,-0.2646003,0.051544063,0.094838955,0.072905466,-0.14659633,-0.011661771,26,1364
4617,-1.7245265,0.29955843,-0.51695144,-0.31169406,0.10370843,0.2539724,0.020188577,-0.07726174,-0.14964777,-0.14641464,26,867
4618,0.086533934,1.115131,0.51293486,-0.94599605,0.27186742,0.18981265,0.47420308,0.6667953,0.38321623,-0.26935482,26,1910
4619,-0.38727656,0.8495252,0.68196785,-1.314108,0.11502684,0.25268456,0.5362194,-0.017104868,-0.17476788,-0.042615406,26,586
4620,1.4827058,0.29557502,-0.9778239,-0.3796032,-0.16752054,0.23650783,-0.027996251,-0.15233156,-0.24803026,0.28803945,26,1429
4621,-0.4569063,2.9854772,1.4065635,0.9136978,0.28410763,1.0597001,-0.06681917,0.2816713,-1.2034466,1.0397862,26,235
4622,-0.83382475,-0.41957965,-0.24367866,-0.11823477,0.31070554,0.202683,-0.33108714,-0.2815459,-0.16627668,-0.047464635,26,2536
4623,0.5993744,-0.65066457,1.065807,-0.9415359,0.4222416,0.2916444,-0.23438509,0.18032229,0.053290483,-0.31159258,26,1636
4624,0.78815925,1.090154,-0.37704968,-0.59313357,0.12660009,0.1006018,0.2791918,-0.34560123,-0.62315065,0.5521052,26,1694
4625,2.2254875,0.9121357,0.67925,-1.4229178,0.5587292,0.39014348,0.6401894,-0.89645773,-0.9962872,0.7269454,26,1224
4626,2.6230178,0.014170401,1.0190619,-1.1514428,0.10749323,0.19842514,0.91640234,-0.7227996,-0.4558806,0.18850029,26,364
4627,0.11521777,-0.6179347,0.7070271,-0.55923194,0.12444979,-0.05194112,-0.39322087,-0.33964384,-0.13652693,-0.04266817,26,1830
4628,-1.3631021,-0.8231794,-0.19527256,0.62781024,0.552254,-0.116312966,0.281557,-0.1698506,0.10330047,0.0058594644,26,1151
4629,0.36612976,0.11119883,2.2460923,-1.8664595,1.2745459,0.34671107,-0.1742377,-0.2496695,0.07216608,-0.35457435,26,2437
4630,-1.0419177,0.18037395,0.35623524,-0.9094222,0.1350813,0.17436677,-0.28518048,-0.26210028,-0.11949332,-0.23012772,26,467
4631,0.5575265,0.6012773,-0.47364488,-0.26369873,-0.16113585,-0.14703104,-0.2439477,-0.18838303,-0.25627226,0.3113807,26,1247
4632,0.5512822,0.3138556,0.7344016,-0.93325275,0.6562463,0.24851552,-0.36798194,0.14129178,-0.028641745,-0.25381196,26,1462
4633,-1.4162192,0.98569584,-0.24688381,0.052964844,-0.1972743,-0.1154717,-0.33939597,0.118268035,-0.20344312,-0.11921074,26,897
4634,-0.09226861,0.56457466,0.75937986,-1.1883034,0.41533193,0.4888187,0.22012307,0.6684004,0.042256586,-0.052094202,26,693
4635,0.82327515,-1.2873507,-0.2102856,0.52930206,0.10526165,-0.21133494,-0.50556946,-0.033691023,-0.11957912,0.47601718,26,2330
4636,-0.45205113,0.3746127,0.03452405,-0.605664,0.15119196,-0.040619753,-0.2652941,-0.25230065,0.24216634,-0.35753247,26,1594
4637,-0.7810444,1.3151258,0.36424616,-0.80668265,0.53199035,0.22386636,-0.056119967,0.16701753,-0.36446998,0.20008685,26,1273
4638,-1.7788763,0.59161925,-0.45007697,-0.5728217,-0.13104247,0.15139134,-0.12244973,0.026944801,-0.13564712,-0.025663378,26,2250
4639,1.8680818,1.2386602,2.071149,-1.2144163,1.6553323,0.45347032,0.1706313,0.34564832,-0.28761443,0.51233184,26,2252
4640,0.6783491,1.4655633,-0.01467777,-0.4938087,-0.4787343,-0.2588313,0.38736773,-0.2596238,-0.5348675,0.2763239,26,1544
4641,-1.009839,2.118112,0.8817192,0.65024626,-0.5553622,2.022254,0.3319555,0.677837,0.97439826,1.3068067,26,1870
4642,-0.044395998,0.95199865,0.6509219,-0.2790667,0.49534887,0.28248084,0.35197252,0.3620656,-0.071312554,0.23051177,26,1035
4643,1.0957423,0.61716133,0.2616452,-0.81139576,1.3043853,0.20782183,-0.61517274,0.4035679,0.54112446,-0.16561635,26,703
4644,1.4004897,0.52060926,-0.68790793,0.096984304,-0.045462266,-0.19296755,0.05252626,-0.19260977,-0.19760574,0.30811396,26,981
4645,0.43451598,-0.56844026,-0.32757244,-0.02138788,0.37368903,-0.061406113,-1.033299,-0.3143643,-0.18959546,0.44220296,26,2018
4646,0.4022381,0.12125747,-1.0462915,-0.158443,-0.46090522,0.10419666,-0.19856472,0.30028066,-0.0828962,0.13629311,26,1455
4647,-0.63511467,-0.015901914,-0.68693805,0.05053943,-0.14592186,-0.04475547,-0.17537192,0.2647947,0.050998222,0.11811598,26,1535
4648,1.2618718,-0.9159659,-0.61650324,0.08765601,-0.49400574,0.31682956,0.46040714,0.051115353,-0.4328149,0.021423338,26,2511
4649,1.61859,0.7661393,-0.25873637,-0.38478133,0.767203,0.12770464,0.018990308,-0.2693885,-0.0013202602,0.118320554,26,1567
