ndimage_cellID,x0,x1,y0,y1,length,height,total_area,nuclei_area,cyto_area,c2t_area_ratio,orig_comX,orig_comY,ndimage_comX,ndimage_comY,orig_cellID
1057,2361,2496,8191,8326,135,135,10731,1,10730,0.9999068120398844,2428.12,8263.03,2427.68,8262.36,1074
1058,4331,4473,8192,8387,142,195,20323,0,20323,1.0,4401.74,8289.07,4401.24,8288.63,1075
1059,2224,2386,8197,8338,162,141,14224,0,14224,1.0,2302.23,8268.56,2301.84,8267.99,1076
1060,2467,2570,8201,8362,103,161,10518,1,10517,0.9999049248906636,2521.5,8284.25,2520.99,8283.72,1077
1061,5231,5317,8202,8312,86,110,7162,1128,6034,0.8425020943870427,5273.9,8251.48,5273.3,8251.16,1078
1062,420,876,8205,8753,456,548,114930,579,114351,0.9949621508744453,638.19,8474.82,637.74,8474.27,1079
1063,1825,1887,8212,8284,62,72,2531,0,2531,1.0,1856.96,8242.84,1856.6,8242.66,1080
1064,3147,3413,8215,8589,266,374,60516,0,60516,1.0,3279.12,8388.93,3278.73,8388.19,1081
1065,7019,7642,8226,8605,623,379,135319,0,135319,1.0,7321.13,8427.64,7320.53,8426.79,1082
1066,1713,1770,8232,8292,57,60,2185,0,2185,1.0,1743.69,8259.98,1743.09,8259.54,1083
1067,2716,2920,8238,8508,204,270,34538,58,34480,0.9983206902542128,2819.65,8367.59,2819.18,8367.19,1084
1068,6647,7562,8239,9110,915,871,400376,0,400376,1.0,7142.11,8731.17,7141.34,8730.28,1085
1069,4739,4847,8243,8377,108,134,9666,42,9624,0.9956548727498448,4797.25,8311.13,4796.66,8310.62,1086
1070,1676,1742,8244,8303,66,59,2035,0,2035,1.0,1708.88,8275.93,1708.48,8275.44,1087
1071,4795,4918,8250,8462,123,212,14190,0,14190,1.0,4865.7,8371.31,4865.04,8370.31,1088
1072,5095,5173,8255,8381,78,126,5361,0,5361,1.0,5129.6,8316.96,5129.23,8316.56,1089
1073,2122,2182,8266,8367,60,101,3112,0,3112,1.0,2146.39,8313.96,2145.89,8313.53,1091
1074,1771,1851,8270,8332,80,62,2754,0,2754,1.0,1807.18,8300.61,1806.85,8300.11,1090
1075,1734,1788,8275,8355,54,80,2379,0,2379,1.0,1763.54,8318.62,1763.0,8317.88,1092
1076,4142,4174,8282,8312,32,30,549,0,549,1.0,4159.3,8300.21,4158.69,8299.49,1093
1077,1673,1811,8284,8453,138,169,10863,3520,7343,0.6759642824265857,1732.26,8374.48,1732.02,8374.02,1094
1078,768,1112,8293,8612,344,319,55608,65,55543,0.9988311034383542,959.6,8446.81,958.54,8446.31,1095
1079,4641,4757,8294,8408,116,114,9853,0,9853,1.0,4694.37,8348.07,4693.96,8347.64,1096
1080,9396,9681,8294,8882,285,588,79019,0,79019,1.0,9552.39,8566.2,9551.65,8566.42,1100
1081,1829,1901,8296,8383,72,87,4014,0,4014,1.0,1867.19,8338.71,1866.66,8338.26,1097
1082,4556,4685,8297,8519,129,222,15764,0,15764,1.0,4623.8,8429.75,4623.26,8428.72,1098
1083,5164,5249,8298,8416,85,118,6481,0,6481,1.0,5207.03,8351.77,5206.44,8351.45,1099
1084,2282,2398,8302,8385,116,83,5943,0,5943,1.0,2336.31,8347.47,2336.06,8346.78,1102
1085,2136,2460,8303,8822,324,519,78949,1466,77483,0.9814310504249579,2300.34,8550.74,2299.83,8550.57,1101
1086,2354,2536,8305,8432,182,127,14973,1132,13841,0.924397248380418,2442.74,8372.88,2442.29,8372.33,1103
1087,4075,4260,8306,8549,185,243,29015,0,29015,1.0,4168.25,8432.78,4167.75,8432.0,1104
1088,4083,4157,8310,8377,74,67,2352,0,2352,1.0,4123.76,8340.72,4122.7,8340.6,1105
1089,1902,1983,8314,8412,81,98,4905,0,4905,1.0,1948.73,8365.63,1947.85,8365.01,1106
1090,4473,4605,8321,8450,132,129,11338,0,11338,1.0,4541.71,8385.36,4541.24,8384.81,1107
1091,1787,1838,8322,8369,51,47,1736,0,1736,1.0,1813.03,8345.03,1812.5,8344.53,1108
1092,5145,5176,8322,8379,31,57,1251,0,1251,1.0,5160.81,8352.67,5160.37,8351.96,1110
1093,4240,4396,8324,8472,156,148,17556,0,17556,1.0,4312.3,8401.5,4311.89,8400.93,1109
1094,1911,2123,8330,8501,212,171,18728,0,18728,1.0,2018.43,8424.86,2017.81,8424.34,1111
1095,6190,6777,8332,8777,587,445,136161,0,136161,1.0,6441.43,8542.54,6441.46,8542.14,1112
1096,2514,2645,8336,8470,131,134,11705,0,11705,1.0,2582.78,8404.93,2582.22,8404.39,1113
1097,1764,1806,8342,8411,42,69,1373,0,1373,1.0,1783.57,8371.87,1783.28,8371.75,1114
1098,4987,5056,8344,8403,69,59,2388,0,2388,1.0,5026.06,8370.31,5025.5,8369.82,1115
1099,1887,1928,8348,8391,41,43,1073,0,1073,1.0,1910.96,8368.41,1910.22,8368.09,1116
1100,2636,2764,8350,8487,128,137,11203,0,11203,1.0,2704.89,8416.49,2704.39,8416.07,1117
1101,2790,3364,8353,8921,574,568,198995,0,198995,1.0,3094.47,8647.68,3093.6,8647.32,1118
1102,4371,4495,8361,8500,124,139,11616,0,11616,1.0,4433.29,8434.99,4432.81,8434.49,1120
1103,3905,3982,8362,8402,77,40,1797,0,1797,1.0,3944.82,8381.95,3944.25,8381.38,1121
1104,4684,4798,8362,8485,114,123,8268,0,8268,1.0,4749.8,8428.97,4749.2,8428.29,1123
1105,1790,1869,8364,8439,79,75,4211,168,4043,0.9601044882450724,1827.55,8399.12,1827.09,8398.63,1122
1106,3671,4102,8370,8787,431,417,105752,242,105510,0.997711627203268,3913.68,8579.95,3913.2,8579.43,1124
1107,4784,4837,8376,8462,53,86,2294,0,2294,1.0,4807.46,8425.13,4806.91,8424.25,1125
1108,5109,5193,8377,8484,84,107,4700,32,4668,0.9931914893617021,5150.22,8428.07,5149.65,8427.82,1126
1109,1870,1928,8378,8462,58,84,3115,0,3115,1.0,1901.2,8419.25,1900.58,8418.65,1127
1110,1859,1885,8384,8434,26,50,663,0,663,1.0,1869.11,8410.66,1869.05,8410.3,1129
1111,4964,5048,8385,8555,84,170,9301,0,9301,1.0,5003.72,8461.8,5003.33,8461.55,1128
1112,2056,2187,8389,8508,131,119,8383,0,8383,1.0,2131.86,8464.09,2131.16,8463.49,1130
1113,5027,5126,8392,8529,99,137,8499,0,8499,1.0,5071.74,8461.89,5071.25,8461.5,1131
1114,4879,5003,8393,8583,124,190,11741,0,11741,1.0,4937.47,8482.78,4937.15,8482.92,1132
1115,2364,2553,8413,8582,189,169,22207,0,22207,1.0,2451.01,8491.08,2450.65,8490.61,1133
1116,1807,1895,8425,8503,88,78,3506,0,3506,1.0,1844.35,8457.34,1844.3,8456.9,1134
1117,4673,4763,8427,8543,90,116,5533,0,5533,1.0,4715.97,8493.25,4715.33,8492.49,1135
1118,1723,1790,8437,8464,67,27,1053,0,1053,1.0,1753.36,8450.8,1753.35,8450.19,1136
1119,9231,9521,8440,8758,290,318,64791,1465,63326,0.9773888348690405,9379.03,8583.65,9378.63,8583.4,1137
1120,4449,4588,8442,8577,139,135,13233,0,13233,1.0,4522.31,8511.13,4521.73,8510.61,1138
1121,1731,1849,8445,8559,118,114,8644,0,8644,1.0,1790.49,8512.8,1789.97,8512.17,1139
1122,2609,2748,8445,8617,139,172,17479,0,17479,1.0,2680.8,8528.62,2680.28,8528.14,1140
1123,4810,4889,8450,8508,79,58,3088,0,3088,1.0,4843.28,8479.43,4843.04,8478.83,1141
1124,1843,1910,8452,8572,67,120,4981,0,4981,1.0,1874.97,8509.91,1874.54,8509.44,1142
1125,2507,2627,8456,8610,120,154,13454,0,13454,1.0,2571.37,8538.66,2570.81,8538.08,1143
1126,1722,1772,8460,8515,50,55,1510,0,1510,1.0,1742.29,8482.99,1742.02,8482.57,1145
1127,1889,2033,8460,8638,144,178,11722,0,11722,1.0,1960.77,8559.49,1960.03,8558.61,1146
1128,4742,4820,8460,8592,78,132,6521,0,6521,1.0,4784.58,8530.65,4784.16,8529.93,1144
1129,7474,8102,8460,8832,628,372,157844,0,157844,1.0,7792.12,8645.29,7791.73,8644.76,1147
1130,4198,4404,8465,8638,206,173,24759,0,24759,1.0,4301.83,8543.98,4301.34,8543.49,1148
1131,1941,2046,8469,8542,105,73,4087,0,4087,1.0,1998.1,8508.9,1997.25,8508.14,1149
1132,2736,2897,8474,8703,161,229,18828,0,18828,1.0,2821.7,8579.6,2821.28,8579.07,1150
1133,4620,4748,8475,8639,128,164,9848,1431,8417,0.8546913078797725,4686.56,8562.19,4685.98,8561.43,1151
1134,8004,8538,8477,9079,534,602,212927,0,212927,1.0,8291.02,8798.23,8290.52,8797.81,1152
1135,4788,4900,8482,8646,112,164,9699,124,9575,0.9872151768223528,4846.7,8562.41,4846.12,8562.13,1153
1136,2042,2235,8498,8622,193,124,18172,0,18172,1.0,2136.18,8557.03,2135.74,8556.54,1154
1137,4365,4469,8500,8623,104,123,8407,0,8407,1.0,4420.66,8562.58,4420.07,8562.09,1155
1138,8481,9496,8507,9139,1015,632,397359,0,397359,1.0,8954.53,8830.65,8954.46,8830.11,1156
1139,4097,4124,8509,8548,27,39,535,0,535,1.0,4107.53,8529.57,4107.12,8529.03,1157
1140,4526,4653,8514,8624,127,110,8417,0,8417,1.0,4595.94,8579.13,4595.27,8578.52,1158
1141,5009,5098,8518,8604,89,86,3832,349,3483,0.9089248434237995,5043.03,8561.52,5043.01,8560.42,1159
1142,5053,5113,8519,8678,60,159,5175,2508,2667,0.5153623188405797,5082.75,8594.03,5082.35,8593.67,1160
1143,8077,8170,8532,8614,93,82,4561,0,4561,1.0,8115.33,8567.34,8115.1,8566.88,1161
1144,8012,8082,8534,8594,70,60,2996,0,2996,1.0,8050.68,8566.32,8050.33,8565.74,1163
1145,4031,4231,8535,8697,200,162,22953,3493,19460,0.8478194571515706,4124.93,8617.89,4124.53,8617.34,1162
1146,4883,4931,8538,8609,48,71,2211,0,2211,1.0,4905.25,8570.03,4904.77,8569.62,1165
1147,1989,2045,8539,8587,56,48,1552,0,1552,1.0,2021.29,8557.6,2020.6,8557.21,1164
1148,1889,1967,8544,8683,78,139,6597,1730,4867,0.7377595876913748,1924.87,8621.52,1924.26,8620.64,1166
1149,2462,2540,8547,8638,78,91,4546,0,4546,1.0,2498.02,8596.3,2497.61,8595.67,1167
1150,4923,4992,8548,8589,69,41,1576,0,1576,1.0,4960.67,8568.71,4959.97,8568.29,1168
1151,4976,5019,8553,8620,43,67,2113,0,2113,1.0,4998.84,8588.55,4998.32,8587.94,1169
1152,1746,1912,8554,8741,166,187,19702,3308,16394,0.8320982641356207,1839.03,8633.84,1838.5,8633.43,1170
1153,4423,4531,8555,8651,108,96,6039,0,6039,1.0,4483.25,8603.18,4482.45,8602.81,1171
1154,2386,2486,8558,8672,100,114,5794,0,5794,1.0,2434.07,8612.75,2433.58,8612.36,1172
1155,2027,2109,8561,8667,82,106,4685,0,4685,1.0,2069.15,8622.42,2068.29,8621.45,1173
1156,4722,4801,8574,8683,79,109,5672,21,5651,0.9962976022566996,4756.29,8626.1,4755.9,8625.75,1175
1157,4916,4987,8583,8640,71,57,2268,0,2268,1.0,4954.04,8606.27,4953.45,8605.92,1176
1158,993,1044,8588,8661,51,73,2385,455,1930,0.8092243186582809,1018.93,8626.96,1018.37,8626.13,1177
1159,3497,3686,8591,8761,189,170,21273,0,21273,1.0,3583.16,8666.89,3582.69,8666.44,1178
1160,2689,2845,8593,8756,156,163,15841,0,15841,1.0,2772.05,8672.33,2771.49,8671.93,1179
1161,2613,2717,8594,8701,104,107,7620,0,7620,1.0,2664.81,8640.56,2664.33,8640.16,1180
1162,4442,4688,8597,8861,246,264,30260,0,30260,1.0,4600.49,8706.78,4599.83,8706.47,1181
1163,2518,2629,8600,8690,111,90,6464,0,6464,1.0,2573.45,8641.99,2572.91,8641.57,1182
1164,4905,4965,8600,8644,60,44,1329,0,1329,1.0,4929.25,8624.87,4929.26,8624.4,1183
1165,4316,4451,8603,8767,135,164,16916,0,16916,1.0,4381.49,8688.68,4380.97,8688.15,1184
1166,4816,4847,8605,8663,31,58,1215,0,1215,1.0,4832.11,8632.81,4831.59,8632.42,1185
1167,4844,4913,8605,8644,69,39,1977,819,1158,0.5857359635811836,4877.08,8625.17,4876.63,8624.7,1186
1168,4965,5082,8605,8798,117,193,14171,287,13884,0.97974737139228,5020.85,8689.17,5020.36,8688.86,1187
1169,4168,4326,8610,8764,158,154,17904,0,17904,1.0,4254.6,8691.98,4253.99,8691.43,1188
1170,2096,2227,8615,8750,131,135,8718,0,8718,1.0,2163.71,8664.05,2163.62,8664.34,1189
1171,3349,3580,8617,8904,231,287,43267,0,43267,1.0,3459.27,8778.89,3458.85,8778.28,1190
1172,5869,7064,8625,9473,1195,848,532357,6571,525786,0.9876567791914073,6545.8,8987.79,6544.67,8987.5,1191
1173,2006,2063,8628,8689,57,61,1623,0,1623,1.0,2038.72,8656.95,2038.0,8656.32,1192
1174,4668,4757,8632,8863,89,231,12274,0,12274,1.0,4707.7,8742.33,4707.25,8742.44,1193
1175,2428,2569,8634,8781,141,147,12411,0,12411,1.0,2492.48,8705.72,2492.04,8705.22,1194
1176,1960,2042,8635,8710,82,75,4240,0,4240,1.0,1999.14,8673.46,1998.67,8672.99,1195
1177,4831,4914,8638,8681,83,43,2179,0,2179,1.0,4871.47,8657.65,4871.05,8657.13,1196
1178,4784,4828,8641,8683,44,42,1191,0,1191,1.0,4804.75,8661.58,4804.34,8661.12,1197
1179,4911,4968,8641,8675,57,34,1662,0,1662,1.0,4940.32,8657.71,4939.76,8657.2,1198
1180,4837,4923,8656,8717,86,61,2867,0,2867,1.0,4886.04,8690.02,4885.26,8689.49,1199
1181,2061,2128,8657,8764,67,107,4566,0,4566,1.0,2095.78,8706.91,2095.28,8706.51,1200
1182,2215,2325,8657,8749,110,92,5284,85,5199,0.9839137017411053,2259.22,8712.7,2258.99,8712.11,1201
1183,4797,4853,8664,8732,56,68,2174,0,2174,1.0,4821.77,8698.02,4821.44,8697.38,1203
1184,4736,4814,8665,8783,78,118,5968,0,5968,1.0,4767.98,8722.78,4767.75,8722.31,1202
1185,1927,1972,8666,8704,45,38,865,0,865,1.0,1954.34,8686.82,1953.57,8686.17,1204
1186,3620,3884,8668,8925,264,257,30793,0,30793,1.0,3732.58,8789.38,3732.2,8788.71,1205
1187,2554,2681,8669,8802,127,133,11849,0,11849,1.0,2616.96,8733.18,2616.46,8732.72,1206
1188,4921,4975,8673,8708,54,35,1443,0,1443,1.0,4948.3,8691.12,4947.81,8690.65,1207
1189,1896,1984,8681,8754,88,73,3764,0,3764,1.0,1939.31,8719.88,1938.67,8719.09,1208
1190,4436,4674,8681,8983,238,302,28008,421,27587,0.9849685804055984,4554.71,8826.29,4554.23,8825.88,1209
1191,2029,2082,8687,8767,53,80,2724,0,2724,1.0,2056.77,8725.61,2056.26,8725.2,1210
1192,4047,4213,8688,8806,166,118,14298,0,14298,1.0,4128.33,8747.52,4127.88,8747.01,1211
1193,4890,4989,8693,8773,99,80,4758,0,4758,1.0,4942.54,8734.94,4941.84,8734.31,1213
1194,2145,2214,8694,8766,69,72,3182,0,3182,1.0,2180.3,8728.1,2179.78,8727.67,1212
1195,2662,2807,8695,8851,145,156,12777,0,12777,1.0,2732.61,8774.16,2732.09,8773.67,1214
1196,2117,2194,8706,8788,77,82,3321,0,3321,1.0,2148.51,8752.43,2148.22,8751.86,1215
1197,1957,2050,8707,8803,93,96,6043,0,6043,1.0,2007.54,8754.84,2006.95,8754.32,1216
1198,4823,4929,8708,8836,106,128,7668,0,7668,1.0,4879.48,8766.78,4878.88,8766.37,1217
1199,2978,3054,8717,8817,76,100,6104,0,6104,1.0,3016.55,8768.55,3016.05,8767.98,1218
1200,7487,8094,8725,9284,607,559,230029,0,230029,1.0,7775.0,9015.28,7774.61,9014.68,1219
1201,3935,4090,8729,8919,155,190,23109,0,23109,1.0,4010.58,8831.67,4010.07,8831.04,1220
1202,4783,4832,8731,8797,49,66,2145,0,2145,1.0,4806.58,8764.76,4806.15,8764.22,1222
1203,3544,3677,8732,8945,133,213,14661,0,14661,1.0,3622.35,8820.01,3621.87,8819.86,1221
1204,2424,2815,8737,9356,391,619,103345,0,103345,1.0,2599.81,9058.92,2599.6,9058.7,1223
1205,2192,2479,8738,9018,287,280,32910,0,32910,1.0,2340.5,8862.6,2339.92,8862.17,1224
1206,4310,4529,8741,9082,219,341,44457,1794,42663,0.9596463998920305,4416.27,8897.8,4415.68,8897.37,1225
1207,4199,4362,8753,8882,163,129,12309,0,12309,1.0,4286.58,8809.7,4286.01,8809.2,1227
1208,1936,1975,8754,8820,39,66,1490,0,1490,1.0,1953.96,8784.78,1953.52,8784.48,1226
1209,3772,3944,8756,8984,172,228,29439,0,29439,1.0,3860.88,8869.88,3860.39,8869.38,1228
1210,2071,2128,8758,8829,57,71,2836,0,2836,1.0,2102.43,8789.93,2101.78,8789.53,1229
1211,4895,5033,8759,8912,138,153,12246,0,12246,1.0,4962.91,8832.9,4962.24,8832.81,1230
1212,4813,4866,8760,8830,53,70,2468,932,1536,0.6223662884927067,4843.05,8795.2,4842.43,8794.71,1231
1213,2039,2089,8762,8845,50,83,2726,0,2726,1.0,2064.22,8805.67,2063.68,8805.05,1232
1214,4729,4785,8768,8826,56,58,1523,0,1523,1.0,4753.26,8794.56,4752.93,8794.02,1233
1215,2122,2232,8770,8869,110,99,6010,0,6010,1.0,2181.93,8822.19,2181.04,8821.46,1234
1216,2594,2750,8777,8933,156,156,15443,0,15443,1.0,2669.0,8858.73,2668.52,8858.16,1235
1217,1954,2023,8784,8915,69,131,4811,0,4811,1.0,1992.4,8844.78,1991.95,8844.52,1236
1218,4074,4280,8784,9005,206,221,27677,0,27677,1.0,4170.93,8887.11,4170.56,8886.68,1237
1219,4764,4795,8787,8835,31,48,993,0,993,1.0,4780.36,8810.5,4779.8,8810.07,1238
1220,4778,4843,8795,8867,65,72,2947,0,2947,1.0,4808.18,8834.63,4807.76,8833.98,1239
1221,2228,2277,8798,8848,49,50,1870,0,1870,1.0,2250.9,8823.12,2250.44,8822.62,1240
1222,2006,2057,8800,8849,51,49,1614,0,1614,1.0,2028.43,8823.52,2028.09,8823.22,1242
1223,2732,2961,8800,9008,229,208,33894,0,33894,1.0,2844.5,8909.22,2844.01,8908.69,1241
1224,2933,3120,8812,8958,187,146,20732,0,20732,1.0,3021.31,8888.64,3020.88,8888.12,1243
1225,2106,2177,8813,8920,71,107,3778,0,3778,1.0,2142.07,8864.3,2141.4,8863.84,1244
1226,2410,2458,8816,8875,48,59,2193,0,2193,1.0,2433.3,8844.94,2432.84,8844.52,1245
1227,3247,3457,8826,9014,210,188,20594,0,20594,1.0,3355.02,8932.87,3354.6,8932.28,1250
1228,4727,4781,8826,8895,54,69,2578,0,2578,1.0,4755.27,8863.27,4754.75,8862.67,1246
1229,4827,4919,8826,8899,92,73,3875,0,3875,1.0,4874.43,8857.76,4874.02,8857.6,1248
1230,1887,2000,8827,8971,113,144,7523,0,7523,1.0,1950.36,8883.76,1950.0,8883.75,1249
1231,2074,2135,8827,8898,61,71,2591,0,2591,1.0,2103.55,8861.41,2103.12,8860.96,1247
1232,4604,4676,8829,8893,72,64,3214,0,3214,1.0,4641.64,8858.68,4641.12,8858.25,1251
1233,2215,2295,8832,8921,80,89,3783,0,3783,1.0,2258.94,8875.62,2258.37,8875.16,1252
1234,2016,2082,8843,8922,66,79,3123,0,3123,1.0,2044.53,8874.5,2043.91,8874.66,1253
1235,4659,4736,8844,8964,77,120,5401,0,5401,1.0,4696.87,8900.07,4696.31,8899.69,1254
1236,3533,3640,8858,9061,107,203,16792,386,16406,0.977012863268223,3584.78,8960.28,3584.3,8959.71,1255
1237,4802,4840,8861,8901,38,40,1152,0,1152,1.0,4819.89,8883.08,4819.4,8882.47,1256
1238,4767,4805,8864,8918,38,54,1344,0,1344,1.0,4786.88,8888.9,4786.3,8888.56,1257
1239,4201,4333,8865,8992,132,127,9188,0,9188,1.0,4277.61,8937.76,4276.71,8937.33,1259
1240,2143,2263,8867,8963,120,96,6997,0,6997,1.0,2203.2,8913.41,2202.76,8913.13,1258
1241,4834,4898,8872,8933,64,61,2409,0,2409,1.0,4870.27,8899.46,4869.82,8899.11,1260
1242,2037,2121,8879,8959,84,80,4640,0,4640,1.0,2081.36,8918.5,2080.79,8917.94,1261
1243,4505,4566,8891,8965,61,74,3413,0,3413,1.0,4536.13,8928.55,4535.58,8928.05,1262
1244,4713,4781,8893,8967,68,74,3962,0,3962,1.0,4746.84,8929.64,4746.33,8929.14,1263
1245,3453,3535,8894,9024,82,130,8302,0,8302,1.0,3500.47,8955.4,3499.89,8954.84,1264
1246,4888,4980,8894,8967,92,73,4177,0,4177,1.0,4933.19,8928.33,4932.52,8927.8,1265
1247,3421,3475,8897,9016,54,119,2929,0,2929,1.0,3452.35,8950.45,3451.86,8950.13,1266
1248,2260,2322,8901,8953,62,52,2391,46,2345,0.9807611877875366,2291.64,8929.97,2291.12,8929.38,1269
1249,4781,4890,8901,9011,109,110,7606,0,7606,1.0,4832.07,8947.83,4831.61,8947.52,1267
1250,359,702,8902,9202,343,300,55045,0,55045,1.0,547.51,9046.72,546.72,9046.02,1268
1251,3893,4253,8905,9186,360,281,50448,876,49572,0.9826355851569933,4082.45,9025.22,4082.14,9024.91,1270
1252,2080,2218,8908,9037,138,129,8432,0,8432,1.0,2151.74,8979.45,2151.1,8978.76,1272
1253,3628,3822,8908,9076,194,168,22120,4,22116,0.9998191681735985,3713.39,8987.2,3713.08,8986.72,1271
1254,3102,3284,8910,9048,182,138,18058,0,18058,1.0,3197.45,8975.1,3196.87,8974.62,1273
1255,1994,2062,8916,8963,68,47,1975,0,1975,1.0,2026.2,8937.93,2025.7,8937.61,1274
1256,2650,2780,8916,9025,130,109,9513,0,9513,1.0,2708.34,8969.94,2708.01,8969.5,1275
1257,2377,2517,8923,9077,140,154,9533,0,9533,1.0,2446.98,9015.1,2446.23,9014.28,1276
1258,2181,2247,8940,8996,66,56,2125,0,2125,1.0,2215.57,8967.59,2214.99,8967.05,1277
1259,2239,2315,8942,9045,76,103,4929,0,4929,1.0,2274.07,8992.13,2273.76,8991.67,1278
1260,2931,3174,8942,9168,243,226,35307,0,35307,1.0,3046.98,9047.12,3046.58,9046.64,1279
1261,8357,9132,8945,9882,775,937,439557,0,439557,1.0,8701.17,9446.32,8700.73,9445.72,1281
1262,1982,2079,8947,9031,97,84,5210,0,5210,1.0,2029.55,8985.94,2029.11,8985.33,1280
1263,4456,4521,8948,8989,65,41,1797,0,1797,1.0,4490.76,8970.57,4490.21,8970.03,1282
1264,4499,4621,8949,9065,122,116,5728,0,5728,1.0,4545.98,9001.11,4546.08,9000.74,1283
1265,4660,4724,8949,9015,64,66,2412,0,2412,1.0,4691.32,8981.16,4690.87,8980.68,1284
1266,4884,4938,8949,8984,54,35,1334,0,1334,1.0,4908.41,8969.18,4907.97,8968.57,1285
1267,4772,4821,8950,9030,49,80,1848,0,1848,1.0,4795.28,8994.38,4794.61,8993.5,1287
1268,8866,9412,8951,9448,546,497,128234,0,128234,1.0,9160.17,9186.41,9159.67,9185.91,1288
1269,4627,4674,8952,9008,47,56,1829,0,1829,1.0,4648.55,8978.19,4648.12,8977.72,1286
1270,4712,4772,8957,9003,60,46,1586,0,1586,1.0,4742.37,8979.51,4741.97,8979.01,1289
1271,2034,2103,8965,9093,69,128,3744,0,3744,1.0,2066.53,9036.69,2066.39,9035.58,1290
1272,7825,8793,8970,10373,968,1403,704056,0,704056,1.0,8240.71,9701.88,8240.57,9701.36,1291
1273,4746,4796,8973,9043,50,70,1948,0,1948,1.0,4769.46,9012.4,4769.03,9011.73,1294
1274,4793,4892,8973,9076,99,103,4695,0,4695,1.0,4842.26,9024.61,4841.89,9023.99,1292
1275,3698,3889,8975,9155,191,180,23145,0,23145,1.0,3812.26,9069.17,3811.53,9068.68,1293
1276,4241,4383,8979,9134,142,155,11121,82,11039,0.9926265623595001,4312.15,9049.59,4311.8,9049.36,1295
1277,4574,4639,8981,9038,65,57,2205,0,2205,1.0,4606.58,9009.06,4606.19,9008.58,1297
1278,3873,4167,8982,9256,294,274,29771,0,29771,1.0,3983.95,9122.92,3984.62,9122.92,1296
1279,2286,2357,8983,9033,71,50,2360,0,2360,1.0,2320.98,9008.53,2320.5,9008.01,1298
1280,4456,4511,8983,9030,55,47,1976,0,1976,1.0,4481.71,9005.18,4481.2,9004.65,1299
1281,5857,6357,8986,9568,500,582,182600,0,182600,1.0,6101.7,9297.7,6101.29,9297.36,1300
1282,3243,3553,8987,9223,310,236,44997,445,44552,0.9901104518078983,3386.16,9089.46,3385.76,9089.0,1301
1283,2782,2974,8990,9195,192,205,26528,2694,23834,0.8984469240048251,2879.48,9086.94,2879.04,9086.55,1302
1284,2073,2166,8993,9085,93,92,3762,0,3762,1.0,2117.97,9030.51,2116.91,9030.67,1306
1285,2206,2262,8994,9064,56,70,2560,0,2560,1.0,2234.41,9030.57,2233.89,9030.02,1303
1286,2707,2795,8994,9095,88,101,6985,0,6985,1.0,2753.67,9046.98,2753.17,9046.41,1304
1287,4687,4766,8994,9079,79,85,3878,0,3878,1.0,4728.19,9035.26,4727.58,9034.66,1305
1288,572,813,8999,9294,241,295,43735,0,43735,1.0,698.3,9152.03,697.94,9151.61,1307
1289,4603,4682,9000,9090,79,90,4347,0,4347,1.0,4640.81,9047.42,4640.42,9046.8,1308
1290,2356,2435,9012,9094,79,82,2518,0,2518,1.0,2405.07,9053.71,2403.89,9052.61,1309
1291,4669,4710,9012,9074,41,62,1643,0,1643,1.0,4690.91,9046.87,4690.37,9046.1,1310
1292,4554,4605,9014,9075,51,61,2398,0,2398,1.0,4578.98,9046.67,4578.49,9046.1,1311
1293,4350,4399,9019,9080,49,61,1988,0,1988,1.0,4374.48,9044.45,4373.92,9044.22,1312
1294,2338,2407,9022,9124,69,102,3880,0,3880,1.0,2374.97,9077.43,2374.18,9076.69,1313
1295,4416,4558,9022,9179,142,157,13920,0,13920,1.0,4487.44,9101.3,4487.1,9100.75,1314
1296,2159,2236,9025,9130,77,105,5098,0,5098,1.0,2192.57,9079.06,2192.24,9078.48,1315
1297,2298,2361,9028,9098,63,70,3156,0,3156,1.0,2328.41,9061.15,2327.95,9060.74,1316
1298,4703,4827,9038,9148,124,110,6788,0,6788,1.0,4763.6,9090.84,4763.01,9090.48,1317
1299,2259,2301,9044,9085,42,41,1227,0,1227,1.0,2280.54,9062.09,2280.09,9061.68,1318
1300,2062,2167,9045,9153,105,108,6572,0,6572,1.0,2113.05,9093.1,2112.44,9092.77,1319
1301,3074,3320,9045,9265,246,220,35842,0,35842,1.0,3195.75,9163.88,3195.27,9163.33,1320
1302,3450,3611,9045,9234,161,189,20647,843,19804,0.9591708238485009,3545.72,9151.51,3545.05,9150.89,1321
1303,6879,7926,9045,10289,1047,1244,668151,0,668151,1.0,7397.67,9648.44,7397.24,9647.93,1323
1304,5930,6005,9046,9155,75,109,4874,0,4874,1.0,5963.02,9089.94,5962.37,9089.74,1322
1305,3591,3746,9049,9287,155,238,24454,0,24454,1.0,3664.44,9180.94,3663.95,9180.36,1324
1306,4193,4345,9052,9146,152,94,6694,472,6222,0.9294890947116821,4266.25,9105.0,4266.14,9104.7,1325
1307,4365,4402,9057,9096,37,39,874,0,874,1.0,4385.24,9076.96,4384.68,9076.42,1326
1308,2215,2284,9063,9139,69,76,3777,324,3453,0.9142176330420969,2245.54,9100.26,2245.16,9099.79,1327
1309,4636,4715,9064,9130,79,66,3337,0,3337,1.0,4674.85,9094.88,4674.34,9094.46,1328
1310,2430,2531,9066,9142,101,76,4888,0,4888,1.0,2477.89,9100.32,2477.64,9099.79,1330
